tempo_ms,angulo_deg,u_pct,referencia
26041,46.73,54.33,72.45
26051,46.68,55.66,72.45
26061,46.55,57.51,72.45
26071,46.55,55.28,72.45
26081,46.58,54.57,72.45
26091,46.65,54.00,72.45
26101,46.76,53.39,72.45
26111,46.91,52.48,72.45
26121,47.08,52.34,72.45
26131,47.21,53.06,72.45
26141,47.36,52.83,72.45
26151,47.60,51.11,72.45
26161,47.91,49.66,72.45
26171,48.21,49.92,72.45
26181,48.47,50.59,72.45
26191,48.78,49.58,72.45
26201,49.17,47.87,72.45
26212,49.57,47.75,72.45
26221,49.96,47.88,72.45
26231,50.35,47.69,72.45
26241,50.74,47.60,72.45
26252,51.19,46.42,72.45
26261,51.69,45.07,72.45
26271,52.21,44.61,72.45
26281,52.75,44.02,72.45
26291,53.30,43.59,72.45
26302,53.87,43.08,72.45
26311,54.44,42.78,72.45
26321,55.03,42.31,72.45
26331,55.61,42.15,72.45
26342,56.18,42.19,72.45
26352,56.71,42.75,72.45
26361,57.26,42.10,72.45
26371,57.83,41.52,72.45
26382,58.28,43.66,72.45
26392,58.69,44.52,72.45
26401,59.08,44.57,72.45
26411,59.46,44.89,72.45
26422,59.90,43.20,72.45
26432,60.40,42.00,72.45
26442,60.88,42.19,72.45
26451,61.39,41.32,72.45
26461,61.84,42.46,72.45
26472,62.34,40.99,72.45
26482,62.90,39.66,72.45
26491,63.48,39.01,72.45
26501,64.08,38.35,72.45
26512,64.71,37.43,72.45
26522,65.33,37.21,72.45
26532,65.94,37.11,72.45
26541,66.55,36.83,72.45
26552,67.14,37.14,72.45
26562,67.70,37.17,72.45
26572,68.24,37.43,72.45
26582,68.77,37.24,72.45
26591,69.29,37.33,72.45
26602,69.79,37.27,72.45
26612,70.27,37.59,72.45
26622,70.73,37.54,72.45
26631,71.18,37.56,72.45
26642,71.61,37.71,72.45
26652,72.02,38.06,72.45
26662,72.41,38.08,72.45
26672,72.79,38.07,72.45
26682,73.14,38.31,72.45
26692,73.49,38.34,72.45
26702,73.81,38.70,72.45
26712,74.12,38.68,72.45
26722,74.39,39.16,72.45
26732,74.66,39.20,72.45
26742,74.90,39.62,72.45
26752,75.12,39.75,72.45
26763,75.32,40.05,72.45
26772,75.49,40.57,72.45
26782,75.65,40.82,72.45
26792,75.80,40.80,72.45
26802,75.92,41.22,72.45
26812,76.03,41.38,72.45
26822,76.11,41.84,72.45
26832,76.18,41.98,72.45
26842,76.24,42.28,72.45
26853,76.28,42.48,72.45
26862,76.30,42.84,72.45
26872,76.32,42.96,72.45
26882,76.31,43.40,72.45
26893,76.31,43.32,72.45
26902,76.28,43.67,72.45
26912,76.25,43.76,72.45
26922,76.22,43.86,72.45
26932,76.17,44.18,72.45
26943,76.13,44.02,72.45
26952,76.09,44.10,72.45
26962,76.02,44.50,72.45
26972,75.96,44.43,72.45
26983,75.90,44.41,72.45
26992,75.83,44.63,72.45
27002,75.77,44.60,72.45
27012,75.71,44.35,72.45
27023,75.65,44.44,72.45
27032,75.59,44.51,72.45
27042,75.55,44.25,72.45
27052,75.47,44.90,72.45
27063,75.39,44.84,72.45
27073,75.32,44.87,72.45
27082,75.23,45.27,72.45
27092,75.13,45.26,72.45
27102,74.98,46.55,72.45
27113,74.85,46.22,72.45
27122,74.73,46.13,72.45
27132,74.58,46.60,72.45
27142,74.41,47.18,72.45
27153,74.22,47.75,72.45
27163,74.00,48.46,72.45
27172,73.88,46.47,72.45
27182,73.80,45.62,72.45
27193,73.74,45.41,72.45
27203,73.67,45.51,72.45
27212,73.61,45.38,72.45
27222,73.54,45.55,72.45
27233,73.49,45.32,72.45
27243,73.41,45.78,72.45
27253,73.36,45.39,72.45
27262,73.31,45.20,72.45
27272,73.29,44.90,72.45
27283,73.24,45.36,72.45
27293,73.12,46.62,72.45
27302,73.04,46.21,72.45
27312,72.98,45.63,72.45
27323,72.95,45.04,72.45
27333,72.93,45.05,72.45
27343,72.92,44.74,72.45
27352,72.89,45.16,72.45
27363,72.85,45.29,72.45
27373,72.79,45.78,72.45
27383,72.76,45.22,72.45
27392,72.71,45.50,72.45
27403,72.66,45.81,72.45
27413,72.58,46.16,72.45
27423,72.49,46.59,72.45
27433,72.44,45.90,72.45
27442,72.42,45.14,72.45
27453,72.44,44.34,72.45
27463,72.46,44.40,72.45
27473,72.48,44.39,72.45
27482,72.46,45.19,72.45
27493,72.40,45.97,72.45
27503,72.34,46.03,72.45
27513,72.27,46.29,72.45
27523,72.21,46.14,72.45
27533,72.14,46.36,72.45
27543,72.11,45.50,72.45
27553,72.11,44.98,72.45
27563,72.13,44.61,72.45
27572,72.14,44.75,72.45
27583,72.14,45.06,72.45
27593,72.09,45.85,72.45
27603,72.05,45.84,72.45
27612,72.04,45.32,72.45
27623,72.03,45.29,72.45
27633,72.00,45.58,72.45
27643,71.98,45.57,72.45
27653,71.92,46.23,72.45
27663,71.89,45.74,72.45
27673,71.86,45.67,72.45
27683,71.89,44.69,72.45
27693,71.91,44.66,72.45
27703,71.94,44.51,72.45
27713,71.97,44.46,72.45
27723,71.97,45.13,72.45
27733,71.96,45.37,72.45
27743,71.94,45.65,72.45
27753,71.91,45.61,72.45
27763,71.86,46.20,72.45
27773,71.82,46.11,72.45
27783,71.75,46.55,72.45
27793,71.76,45.10,72.45
27803,71.78,44.92,72.45
27813,71.79,45.07,72.45
27823,71.77,45.60,72.45
27834,71.73,46.17,72.45
27843,71.75,44.91,72.45
27853,71.80,44.25,72.45
27863,71.81,45.05,72.45
27874,71.82,45.11,72.45
27883,71.78,45.98,72.45
27893,71.77,45.62,72.45
27903,71.77,45.11,72.45
27913,71.78,45.16,72.45
27924,71.77,45.47,72.45
27933,71.75,45.73,72.45
27943,71.73,45.73,72.45
27953,71.71,45.82,72.45
27964,71.71,45.42,72.45
27973,71.73,44.88,72.45
27983,71.75,44.97,72.45
27993,71.76,45.23,72.45
28005,71.73,46.26,72.89
28014,71.74,45.43,72.89
28023,71.74,45.65,72.89
28033,71.76,45.14,72.89
28044,71.73,46.33,72.89
28054,71.72,45.93,72.89
28063,71.67,46.62,72.89
28073,71.66,45.98,72.89
28083,71.66,45.63,72.89
28094,71.67,45.48,72.89
28104,71.69,45.48,72.89
28113,71.65,46.51,72.89
28123,71.63,46.19,72.89
28134,71.66,45.19,72.89
28144,71.72,44.48,72.89
28153,71.79,44.34,72.89
28163,71.83,44.87,72.89
28174,71.83,45.72,72.89
28184,71.79,46.53,72.89
28194,71.77,46.27,72.89
28203,71.74,46.37,72.89
28214,71.74,45.80,72.89
28224,71.73,45.86,72.89
28234,71.75,45.46,72.89
28243,71.77,45.41,72.89
28253,71.75,46.26,72.89
28264,71.78,45.10,72.89
28274,71.82,45.12,72.89
28284,71.88,44.53,72.89
28293,71.94,44.51,72.89
28304,71.98,44.94,72.89
28314,72.02,44.93,72.89
28324,72.02,45.74,72.89
28333,71.99,46.15,72.89
28344,71.95,46.55,72.89
28354,71.93,46.29,72.89
28364,71.89,46.49,72.89
28374,71.89,45.97,72.89
28383,71.92,45.17,72.89
28394,71.98,44.54,72.89
28404,72.00,45.32,72.89
28414,72.00,45.88,72.89
28423,71.97,46.37,72.89
28434,71.96,46.01,72.89
28444,71.95,46.01,72.89
28454,71.95,45.81,72.89
28464,71.96,45.49,72.89
28474,71.97,45.79,72.89
28484,71.97,45.82,72.89
28494,71.98,45.56,72.89
28504,72.03,44.75,72.89
28514,72.07,45.03,72.89
28524,72.09,45.38,72.89
28534,72.08,45.98,72.89
28544,72.07,46.06,72.89
28555,72.03,46.52,72.89
28564,72.01,46.30,72.89
28574,72.03,45.53,72.89
28584,72.05,45.34,72.89
28594,72.09,45.11,72.89
28605,72.10,45.50,72.89
28614,72.12,45.44,72.89
28624,72.14,45.39,72.89
28634,72.14,45.82,72.89
28645,72.15,45.73,72.89
28654,72.15,45.81,72.89
28664,72.12,46.35,72.89
28674,72.10,46.24,72.89
28685,72.07,46.50,72.89
28695,72.04,46.60,72.89
28704,72.05,45.72,72.89
28714,72.06,45.75,72.89
28724,72.11,44.88,72.89
28735,72.16,44.67,72.89
28744,72.21,44.87,72.89
28754,72.25,45.06,72.89
28764,72.25,45.85,72.89
28775,72.25,45.73,72.89
28785,72.26,45.68,72.89
28794,72.29,45.22,72.89
28804,72.27,46.29,72.89
28815,72.21,46.97,72.89
28825,72.18,46.41,72.89
28835,72.18,45.94,72.89
28844,72.21,45.40,72.89
28855,72.26,44.83,72.89
28865,72.32,44.58,72.89
28875,72.36,44.97,72.89
28884,72.39,45.22,72.89
28894,72.44,44.85,72.89
28905,72.47,45.14,72.89
28915,72.48,45.49,72.89
28924,72.41,47.06,72.89
28934,72.33,47.51,72.89
28945,72.23,47.84,72.89
28955,72.16,47.32,72.89
28965,72.20,45.27,72.89
28974,72.26,44.64,72.89
28985,72.33,44.43,72.89
28995,72.35,45.44,72.89
29005,72.40,44.85,72.89
29015,72.45,44.76,72.89
29025,72.51,44.73,72.89
29035,72.56,44.58,72.89
29045,72.58,45.44,72.89
29055,72.53,46.80,72.89
29064,72.47,47.02,72.89
29075,72.44,46.42,72.89
29085,72.39,46.65,72.89
29095,72.39,45.94,72.89
29105,72.41,45.44,72.89
29115,72.47,44.65,72.89
29125,72.55,44.24,72.89
29135,72.61,44.50,72.89
29145,72.67,44.42,72.89
29155,72.73,44.51,72.89
29165,72.74,45.41,72.89
29175,72.75,45.62,72.89
29185,72.73,45.96,72.89
29195,72.70,46.28,72.89
29205,72.65,46.72,72.89
29215,72.64,45.89,72.89
29225,72.65,45.69,72.89
29235,72.60,46.59,72.89
29245,72.59,46.12,72.89
29255,72.62,45.06,72.89
29265,72.62,45.72,72.89
29275,72.59,46.35,72.89
29285,72.59,45.74,72.89
29295,72.61,45.38,72.89
29305,72.67,44.54,72.89
29315,72.66,45.92,72.89
29326,72.65,45.98,72.89
29335,72.64,45.93,72.89
29345,72.64,45.84,72.89
29355,72.65,45.44,72.89
29366,72.63,46.16,72.89
29376,72.60,46.37,72.89
29385,72.58,46.22,72.89
29395,72.58,45.83,72.89
29405,72.60,45.40,72.89
29416,72.65,44.85,72.89
29425,72.67,45.37,72.89
29435,72.69,45.36,72.89
29445,72.70,45.38,72.89
29456,72.72,45.46,72.89
29466,72.74,45.26,72.89
29475,72.75,45.41,72.89
29485,72.78,45.23,72.89
29496,72.77,45.75,72.89
29506,72.75,46.29,72.89
29515,72.73,46.08,72.89
29525,72.76,45.09,72.89
29535,72.78,45.23,72.89
29546,72.77,46.06,72.89
29556,72.73,46.47,72.89
29565,72.71,46.09,72.89
29575,72.71,45.86,72.89
29586,72.71,45.55,72.89
29596,72.72,45.71,72.89
29605,72.71,45.92,72.89
29615,72.69,46.14,72.89
29626,72.66,46.25,72.89
29636,72.68,45.47,72.89
29646,72.72,44.89,72.89
29655,72.73,45.60,72.89
29666,72.75,45.23,72.89
29676,72.75,45.88,72.89
29686,72.76,45.57,72.89
29695,72.75,45.80,72.89
29705,72.74,45.96,72.89
29716,72.71,46.32,72.89
29726,72.71,45.74,72.89
29736,72.70,46.12,72.89
29745,72.69,45.82,72.89
29756,72.70,45.68,72.89
29766,72.71,45.43,72.89
29776,72.73,45.41,72.89
29785,72.70,46.36,72.89
29796,72.64,47.03,72.89
29806,72.63,46.07,72.89
29816,72.66,45.11,72.89
29826,72.67,45.59,72.89
29836,72.68,45.74,72.89
29846,72.70,45.26,72.89
29856,72.76,44.66,72.89
29866,72.82,44.49,72.89
29876,72.87,44.70,72.89
29886,72.88,45.41,72.89
29896,72.88,45.72,72.89
29906,72.87,45.91,72.89
29916,72.85,46.04,72.89
29926,72.85,45.82,72.89
29936,72.86,45.31,72.89
29946,72.87,45.52,72.89
29956,72.83,46.60,72.89
29966,72.80,46.21,72.89
29976,72.81,45.59,72.89
29986,72.83,45.26,72.89
29996,72.86,45.12,72.89
30008,72.90,16.65,24.46
30016,72.92,16.73,24.46
30026,72.89,17.46,24.46
30036,72.90,16.29,24.46
30046,72.95,15.01,24.46
30057,72.98,15.28,24.46
30066,73.01,14.88,24.46
30076,73.02,14.98,24.46
30086,72.98,15.61,24.46
30097,72.92,15.78,24.46
30106,72.84,15.70,24.46
30116,72.76,15.57,24.46
30126,72.66,15.88,24.46
30137,72.50,16.59,24.46
30146,72.30,17.28,24.46
30156,72.07,17.77,24.46
30166,71.83,17.75,24.46
30177,71.55,18.42,24.46
30187,71.25,18.66,24.46
30196,70.93,19.00,24.46
30206,70.54,20.09,24.46
30216,70.13,20.63,24.46
30227,69.67,21.45,24.46
30237,69.20,21.71,24.46
30246,68.70,22.35,24.46
30256,68.17,23.02,24.46
30267,67.60,23.68,24.46
30277,67.01,24.32,24.46
30286,66.37,25.17,24.46
30296,65.68,26.48,24.46
30307,64.95,27.47,24.46
30317,64.18,28.23,24.46
30327,63.40,28.88,24.46
30336,62.57,29.94,24.46
30347,61.72,30.63,24.46
30357,60.83,31.75,24.46
30367,59.92,32.35,24.46
30376,58.99,33.10,24.46
30386,58.04,33.75,24.46
30397,57.08,34.39,24.46
30407,56.08,35.48,24.46
30417,55.06,36.34,24.46
30426,54.03,36.76,24.46
30437,53.03,36.81,24.46
30447,52.00,37.65,24.46
30457,50.96,38.35,24.46
30466,49.90,39.06,24.46
30477,48.83,39.95,24.46
30487,47.74,40.59,24.46
30497,46.65,41.07,24.46
30507,45.52,42.65,24.46
30516,44.38,43.10,24.46
30527,43.25,43.45,24.46
30537,42.17,43.11,24.46
30547,41.07,43.96,24.46
30556,40.01,43.69,24.46
30567,38.94,44.31,24.46
30577,37.88,44.76,24.46
30587,36.84,44.72,24.46
30597,35.83,44.72,24.46
30607,34.84,44.87,24.46
30617,33.84,45.56,24.46
30627,32.84,45.97,24.46
30637,31.86,46.30,24.46
30647,30.92,45.88,24.46
30657,30.01,45.63,24.46
30667,29.15,45.35,24.46
30677,28.30,45.37,24.46
30687,27.50,44.94,24.46
30697,26.73,44.75,24.46
30707,25.98,44.71,24.46
30717,25.25,44.91,24.46
30727,24.57,44.24,24.46
30738,23.88,44.74,24.46
30747,23.24,44.17,24.46
30757,22.66,43.24,24.46
30767,22.13,42.60,24.46
30778,21.66,41.75,24.46
30787,21.21,41.70,24.46
30797,20.78,41.29,24.46
30807,20.44,39.91,24.46
30818,20.10,40.22,24.46
30828,19.81,39.34,24.46
30837,19.55,38.76,24.46
30847,19.31,38.67,24.46
30857,19.13,37.64,24.46
30868,18.98,37.27,24.46
30877,18.83,37.20,24.46
30887,18.74,36.20,24.46
30897,18.65,36.09,24.46
30908,18.62,35.17,24.46
30918,18.59,35.06,24.46
30927,18.62,34.04,24.46
30937,18.64,34.24,24.46
30948,18.70,33.27,24.46
30958,18.77,33.32,24.46
30968,18.88,32.37,24.46
30977,19.01,31.89,24.46
30988,19.16,31.59,24.46
30998,19.31,31.36,24.46
31008,19.50,30.56,24.46
31017,19.71,30.11,24.46
31027,19.91,30.04,24.46
31038,20.11,30.08,24.46
31048,20.33,29.64,24.46
31058,20.55,29.52,24.46
31067,20.79,29.09,24.46
31078,21.02,28.88,24.46
31088,21.27,28.58,24.46
31098,21.52,28.51,24.46
31107,21.78,28.11,24.46
31118,22.03,28.10,24.46
31128,22.30,27.73,24.46
31138,22.57,27.43,24.46
31148,22.85,27.02,24.46
31161,23.17,26.27,24.46
31168,23.49,25.92,24.46
31178,23.81,25.85,24.46
31188,24.09,26.33,24.46
31198,24.36,26.55,24.46
31208,24.64,26.09,24.46
31218,24.93,25.85,24.46
31228,25.19,26.17,24.46
31238,25.45,26.04,24.46
31248,25.72,25.65,24.46
31258,25.97,25.83,24.46
31268,26.22,25.79,24.46
31278,26.47,25.53,24.46
31289,26.70,25.87,24.46
31298,26.92,25.89,24.46
31308,27.15,25.66,24.46
31318,27.37,25.58,24.46
31329,27.56,26.05,24.46
31338,27.75,25.93,24.46
31348,27.93,26.05,24.46
31358,28.10,26.22,24.46
31368,28.26,26.11,24.46
31379,28.42,26.21,24.46
31388,28.55,26.46,24.46
31398,28.69,26.25,24.46
31408,28.80,26.79,24.46
31419,28.91,26.67,24.46
31428,29.00,26.92,24.46
31438,29.09,27.07,24.46
31448,29.18,26.75,24.46
31459,29.23,27.50,24.46
31469,29.29,27.38,24.46
31478,29.34,27.52,24.46
31488,29.36,27.92,24.46
31499,29.39,27.77,24.46
31509,29.40,28.19,24.46
31518,29.40,28.19,24.46
31528,29.40,28.31,24.46
31538,29.37,28.68,24.46
31549,29.35,28.67,24.46
31559,29.31,29.01,24.46
31568,29.26,29.26,24.46
31578,29.21,29.23,24.46
31589,29.13,29.68,24.46
31599,29.07,29.40,24.46
31608,29.00,29.66,24.46
31618,28.91,30.13,24.46
31629,28.80,30.40,24.46
31639,28.71,30.00,24.46
31649,28.61,30.45,24.46
31658,28.49,30.73,24.46
31668,28.39,30.47,24.46
31679,28.29,30.36,24.46
31689,28.17,30.93,24.46
31698,28.03,31.29,24.46
31708,27.90,31.19,24.46
31719,27.80,30.63,24.46
31729,27.71,30.48,24.46
31739,27.59,31.17,24.46
31748,27.44,31.72,24.46
31759,27.29,31.86,24.46
31769,27.17,31.27,24.46
31779,27.07,30.97,24.46
31789,26.98,30.72,24.46
31799,26.89,30.72,24.46
31809,26.77,31.54,24.46
31819,26.61,32.27,24.46
31829,26.47,32.13,24.46
31838,26.37,31.10,24.46
31849,26.29,30.92,24.46
31859,26.21,30.85,24.46
31869,26.14,30.74,24.46
31879,26.06,31.00,24.46
31889,25.94,31.80,24.46
31899,25.81,32.16,24.46
31909,25.67,32.39,24.46
31919,25.52,32.73,24.46
31929,25.38,32.39,24.46
31939,25.26,32.15,24.46
31949,25.15,32.18,24.46
31959,25.06,31.66,24.46
31970,24.99,31.26,24.46
31979,24.95,30.85,24.46
31989,24.90,30.91,24.46
31999,24.88,30.48,24.46
32011,24.86,58.83,73.24
32019,24.83,59.39,73.24
32029,24.80,59.66,73.24
32039,24.79,59.62,73.24
32049,24.76,60.29,73.24
32060,24.76,60.15,73.24
32069,24.73,61.10,73.24
32079,24.74,60.52,73.24
32089,24.83,59.20,73.24
32100,24.93,59.14,73.24
32110,25.04,59.46,73.24
32119,25.17,59.08,73.24
32129,25.49,55.52,73.24
32140,25.81,55.74,73.24
32150,26.01,58.15,73.24
32159,26.52,51.99,73.24
32169,26.91,54.61,73.24
32179,27.35,53.61,73.24
32190,28.01,49.22,73.24
32200,28.45,53.51,73.24
32209,29.22,46.69,73.24
32219,29.82,50.23,73.24
32230,30.56,47.12,73.24
32240,31.47,43.71,73.24
32249,32.18,47.32,73.24
32259,33.03,44.43,73.24
32270,34.03,41.16,73.24
32280,34.96,42.14,73.24
32290,35.88,42.10,73.24
32299,36.85,40.92,73.24
32310,37.87,39.46,73.24
32320,38.95,37.73,73.24
32330,40.06,36.87,73.24
32340,41.17,36.40,73.24
32349,42.16,38.43,73.24
32360,43.29,35.22,73.24
32370,44.46,34.05,73.24
32380,45.65,32.86,73.24
32389,46.84,32.65,73.24
32400,48.01,32.29,73.24
32410,49.20,31.60,73.24
32420,50.37,31.28,73.24
32430,51.55,30.70,73.24
32440,52.72,30.28,73.24
32450,53.87,30.00,73.24
32460,54.99,30.22,73.24
32470,56.14,29.19,73.24
32479,57.25,29.24,73.24
32490,58.33,29.52,73.24
32500,59.38,29.47,73.24
32510,60.43,29.06,73.24
32520,61.43,29.31,73.24
32530,62.42,29.29,73.24
32540,63.37,29.41,73.24
32550,64.31,29.26,73.24
32560,65.18,30.30,73.24
32570,66.06,29.54,73.24
32580,66.91,29.67,73.24
32590,67.74,29.58,73.24
32600,68.54,29.79,73.24
32611,69.31,30.03,73.24
32620,70.05,30.19,73.24
32630,70.75,30.46,73.24
32640,71.40,31.28,73.24
32651,72.01,31.80,73.24
32661,72.57,32.30,73.24
32670,73.10,32.61,73.24
32680,73.60,32.93,73.24
32690,74.08,33.12,73.24
32701,74.55,32.95,73.24
32710,74.99,33.44,73.24
32720,75.38,34.03,73.24
32730,75.74,34.55,73.24
32741,76.06,35.11,73.24
32751,76.35,35.50,73.24
32760,76.61,35.99,73.24
32770,76.83,36.53,73.24
32781,77.03,36.88,73.24
32791,77.20,37.32,73.24
32800,77.34,37.79,73.24
32810,77.41,39.07,73.24
32820,77.46,39.43,73.24
32831,77.51,39.37,73.24
32840,77.53,40.10,73.24
32850,77.51,40.75,73.24
32860,77.48,40.90,73.24
32871,77.43,41.42,73.24
32881,77.36,41.63,73.24
32890,77.28,42.13,73.24
32900,77.17,42.48,73.24
32911,77.06,42.74,73.24
32921,76.93,43.14,73.24
32931,76.79,43.34,73.24
32940,76.64,43.69,73.24
32951,76.49,43.68,73.24
32961,76.33,43.97,73.24
32971,76.16,44.17,73.24
32980,76.01,43.96,73.24
32990,75.84,44.25,73.24
33001,75.69,44.22,73.24
33011,75.52,44.50,73.24
33021,75.34,44.79,73.24
33030,75.16,44.99,73.24
33041,74.99,44.88,73.24
33051,74.78,45.57,73.24
33061,74.59,45.42,73.24
33070,74.42,45.09,73.24
33081,74.20,46.25,73.24
33091,73.98,46.46,73.24
33101,73.74,46.88,73.24
33111,73.50,47.08,73.24
33121,73.21,48.20,73.24
33131,72.92,48.38,73.24
33141,72.65,48.10,73.24
33151,72.44,46.95,73.24
33160,72.26,46.60,73.24
33171,72.10,46.28,73.24
33181,71.95,46.12,73.24
33191,71.80,46.20,73.24
33200,71.65,46.37,73.24
33211,71.52,46.16,73.24
33221,71.39,46.03,73.24
33231,71.27,46.06,73.24
33241,71.14,46.28,73.24
33251,71.02,46.08,73.24
33261,70.93,45.77,73.24
33271,70.83,45.80,73.24
33281,70.73,45.96,73.24
33292,70.66,45.51,73.24
33301,70.59,45.53,73.24
33311,70.52,45.64,73.24
33321,70.45,45.48,73.24
33331,70.40,45.23,73.24
33341,70.35,45.40,73.24
33351,70.31,45.22,73.24
33361,70.26,45.26,73.24
33371,70.22,45.44,73.24
33382,70.15,45.93,73.24
33391,70.04,46.61,73.24
33401,69.94,46.76,73.24
33411,69.92,45.10,73.24
33422,69.93,44.52,73.24
33431,69.94,44.48,73.24
33441,69.93,45.10,73.24
33451,69.91,45.25,73.24
33462,69.85,45.91,73.24
33472,69.82,45.53,73.24
33481,69.78,45.78,73.24
33491,69.77,45.15,73.24
33501,69.73,45.80,73.24
33512,69.66,46.63,73.24
33521,69.60,46.33,73.24
33531,69.53,46.51,73.24
33541,69.53,45.22,73.24
33552,69.57,44.37,73.24
33562,69.61,44.64,73.24
33571,69.63,44.81,73.24
33581,69.69,43.98,73.24
33592,69.76,43.82,73.24
33602,69.80,44.46,73.24
33612,69.80,45.15,73.24
33621,69.78,45.80,73.24
33631,69.75,45.94,73.24
33642,69.68,46.63,73.24
33652,69.66,45.80,73.24
33661,69.67,45.33,73.24
33671,69.65,45.91,73.24
33682,69.62,46.07,73.24
33692,69.60,45.89,73.24
33702,69.64,44.73,73.24
33711,69.73,43.76,73.24
33722,69.83,43.48,73.24
33732,69.92,43.68,73.24
33742,70.00,43.79,73.24
33751,70.03,44.87,73.24
33762,70.04,45.36,73.24
33772,70.05,45.09,73.24
33782,70.09,44.76,73.24
33792,70.08,45.63,73.24
33801,70.08,45.60,73.24
33812,70.08,45.52,73.24
33822,70.09,45.39,73.24
33832,70.10,45.30,73.24
33841,70.07,46.21,73.24
33852,70.03,46.48,73.24
33862,70.02,45.82,73.24
33872,70.03,45.42,73.24
33882,70.07,44.99,73.24
33892,70.12,44.74,73.24
33902,70.13,45.41,73.24
33912,70.15,45.25,73.24
33922,70.23,44.22,73.24
33932,70.26,44.93,73.24
33942,70.28,45.32,73.24
33952,70.33,44.67,73.24
33962,70.35,45.30,73.24
33972,70.39,45.00,73.24
33982,70.43,44.78,73.24
33992,70.47,44.84,73.24
34003,70.55,43.55,72.43
34012,70.61,44.09,72.43
34022,70.63,44.64,72.43
34032,70.67,44.31,72.43
34042,70.70,44.64,72.43
34052,70.75,44.18,72.43
34063,70.84,43.15,72.43
34072,70.93,43.36,72.43
34082,70.98,43.93,72.43
34092,71.07,43.16,72.43
34103,71.18,42.77,72.43
34112,71.23,43.81,72.43
34122,71.32,43.09,72.43
34132,71.40,43.15,72.43
34142,71.49,42.98,72.43
34153,71.58,42.97,72.43
34162,71.66,43.18,72.43
34172,71.75,42.66,72.43
34182,71.82,43.23,72.43
34193,71.89,43.27,72.43
34202,71.95,43.22,72.43
34212,72.01,43.26,72.43
34222,72.07,43.45,72.43
34233,72.12,43.40,72.43
34243,72.16,43.49,72.43
34252,72.20,43.75,72.43
34262,72.22,43.82,72.43
34273,72.25,43.79,72.43
34283,72.27,43.99,72.43
34292,72.29,43.87,72.43
34302,72.30,44.28,72.43
34312,72.32,43.92,72.43
34323,72.33,44.13,72.43
34333,72.33,44.34,72.43
34342,72.35,43.93,72.43
34352,72.34,44.48,72.43
34363,72.32,44.66,72.43
34373,72.34,44.03,72.43
34382,72.32,44.65,72.43
34392,72.31,44.61,72.43
34403,72.29,44.75,72.43
34413,72.27,44.80,72.43
34423,72.25,44.63,72.43
34432,72.20,45.48,72.43
34443,72.18,44.77,72.43
34453,72.16,44.82,72.43
34463,72.13,45.10,72.43
34472,72.09,45.28,72.43
34482,72.01,46.15,72.43
34493,71.95,45.71,72.43
34503,71.93,45.17,72.43
34513,71.88,45.57,72.43
34522,71.79,46.36,72.43
34533,71.71,46.43,72.43
34543,71.61,46.65,72.43
34553,71.56,45.90,72.43
34562,71.48,46.40,72.43
34573,71.40,46.61,72.43
34583,71.37,45.45,72.43
34593,71.38,44.76,72.43
34603,71.43,44.06,72.43
34612,71.50,43.47,72.43
34623,71.53,44.35,72.43
34633,71.53,44.82,72.43
34643,71.50,45.43,72.43
34653,71.47,45.52,72.43
34663,71.48,44.88,72.43
34673,71.43,45.88,72.43
34683,71.40,45.59,72.43
34693,71.32,46.72,72.43
34703,71.28,45.74,72.43
34713,71.26,45.64,72.43
34723,71.29,44.40,72.43
34733,71.36,43.79,72.43
34744,71.43,43.55,72.43
34753,71.49,43.89,72.43
34763,71.50,44.61,72.43
34773,71.53,44.53,72.43
34783,71.52,45.24,72.43
34793,71.51,45.04,72.43
34803,71.51,44.98,72.43
34813,71.50,45.30,72.43
34823,71.50,45.09,72.43
34834,71.52,44.65,72.43
34843,71.53,44.69,72.43
34853,71.49,45.84,72.43
34863,71.49,45.10,72.43
34874,71.48,45.32,72.43
34883,71.50,44.67,72.43
34893,71.52,44.70,72.43
34903,71.51,45.31,72.43
34914,71.47,45.90,72.43
34924,71.44,45.71,72.43
34933,71.47,44.56,72.43
34943,71.51,44.12,72.43
34953,71.54,44.52,72.43
34964,71.53,45.30,72.43
34973,71.49,45.94,72.43
34983,71.50,45.02,72.43
34993,71.54,44.35,72.43
35004,71.51,45.62,72.43
35014,71.52,45.02,72.43
35023,71.47,46.12,72.43
35033,71.44,45.80,72.43
35044,71.45,45.08,72.43
35054,71.49,44.35,72.43
35063,71.51,44.80,72.43
35073,71.49,45.62,72.43
35084,71.43,46.36,72.43
35094,71.41,45.67,72.43
35104,71.41,45.29,72.43
35113,71.38,45.82,72.43
35123,71.35,45.81,72.43
35134,71.29,46.61,72.43
35144,71.25,46.31,72.43
35153,71.24,45.42,72.43
35163,71.28,44.69,72.43
35174,71.34,44.16,72.43
35184,71.39,44.33,72.43
35193,71.43,44.45,72.43
35203,71.43,45.36,72.43
35214,71.40,46.00,72.43
35224,71.41,45.06,72.43
35234,71.40,45.63,72.43
35243,71.39,45.63,72.43
35254,71.35,46.10,72.43
35264,71.33,45.85,72.43
35274,71.32,45.53,72.43
35283,71.34,45.01,72.43
35293,71.37,44.91,72.43
35304,71.41,44.60,72.43
35314,71.43,45.04,72.43
35324,71.45,45.03,72.43
35333,71.45,45.38,72.43
35344,71.46,45.16,72.43
35354,71.44,45.81,72.43
