tempo_ms,angulo_deg,u_pct,referencia
100844,80.26,44.88,80.00
100854,80.25,44.79,80.00
100864,80.24,44.77,80.00
100874,80.21,45.03,80.00
100884,80.20,44.90,80.00
100894,80.20,44.52,80.00
100904,80.20,44.54,80.00
100914,80.19,44.80,80.00
100924,80.18,44.92,80.00
100934,80.18,44.50,80.00
100945,80.19,44.43,80.00
100954,80.19,44.58,80.00
100964,80.18,44.69,80.00
100974,80.18,44.62,80.00
100984,80.19,44.35,80.00
100994,80.19,44.52,80.00
101004,80.18,44.80,80.00
101014,80.18,44.67,80.00
101024,80.18,44.45,80.00
101035,80.18,44.76,80.00
101044,80.16,44.98,80.00
101054,80.17,44.33,80.00
101064,80.17,44.45,80.00
101075,80.17,44.68,80.00
101085,80.16,44.69,80.00
101094,80.17,44.43,80.00
101104,80.19,44.13,80.00
101115,80.20,44.41,80.00
101125,80.20,44.52,80.00
101134,80.21,44.43,80.00
101144,80.23,44.15,80.00
101154,80.23,44.42,80.00
101165,80.23,44.65,80.00
101175,80.22,44.67,80.00
101184,80.23,44.26,80.00
101194,80.25,44.23,80.00
101205,80.24,44.66,80.00
101215,80.23,44.66,80.00
101224,80.23,44.51,80.00
101234,80.25,44.24,80.00
101245,80.25,44.51,80.00
101255,80.24,44.64,80.00
101265,80.25,44.37,80.00
101274,80.25,44.34,80.00
101285,80.26,44.43,80.00
101295,80.25,44.68,80.00
101305,80.26,44.20,80.00
101315,80.27,44.26,80.00
101324,80.27,44.47,80.00
101335,80.27,44.53,80.00
101345,80.27,44.46,80.00
101355,80.29,44.14,80.00
101364,80.30,44.28,80.00
101375,80.29,44.67,80.00
101385,80.28,44.61,80.00
101395,80.28,44.45,80.00
101405,80.27,44.58,80.00
101415,80.26,44.74,80.00
101425,80.25,44.69,80.00
101435,80.26,44.31,80.00
101445,80.26,44.41,80.00
101456,80.25,44.69,80.00
101465,80.24,44.65,80.00
101475,80.24,44.50,80.00
101485,80.25,44.25,80.00
101495,80.25,44.48,80.00
101505,80.23,44.78,80.00
101515,80.23,44.59,80.00
101525,80.23,44.29,80.00
101535,80.24,44.34,80.00
101546,80.23,44.62,80.00
101555,80.24,44.32,80.00
101565,80.25,44.23,80.00
101575,80.25,44.50,80.00
101586,80.24,44.56,80.00
101595,80.24,44.49,80.00
101605,80.25,44.27,80.00
101615,80.26,44.20,80.00
101625,80.25,44.61,80.00
101636,80.25,44.55,80.00
101645,80.25,44.38,80.00
101655,80.25,44.35,80.00
101665,80.26,44.33,80.00
101676,80.24,44.73,80.00
101686,80.23,44.68,80.00
101695,80.23,44.44,80.00
101705,80.24,44.36,80.00
101716,80.24,44.43,80.00
101726,80.22,44.75,80.00
101736,80.21,44.68,80.00
101745,80.22,44.28,80.00
101756,80.21,44.50,80.00
101766,80.21,44.58,80.00
101776,80.20,44.67,80.00
101785,80.20,44.30,80.00
101795,80.22,44.14,80.00
101806,80.21,44.50,80.00
101816,80.20,44.71,80.00
101826,80.20,44.35,80.00
101835,80.22,44.18,80.00
101846,80.21,44.52,80.00
101856,80.20,44.62,80.00
101866,80.19,44.61,80.00
101875,80.20,44.33,80.00
101886,80.21,44.14,80.00
101896,80.21,44.50,80.00
101906,80.20,44.63,80.00
101916,80.20,44.42,80.00
101926,80.21,44.27,80.00
101936,80.22,44.14,80.00
101946,80.21,44.63,80.00
101956,80.20,44.66,80.00
101965,80.20,44.49,80.00
101976,80.20,44.34,80.00
101986,80.20,44.35,80.00
101996,80.19,44.67,80.00
102006,80.18,44.56,80.00
102016,80.19,44.35,80.00
102026,80.19,44.27,80.00
102036,80.20,44.34,80.00
102046,80.18,44.86,80.00
102056,80.19,44.20,80.00
102066,80.20,44.22,80.00
102076,80.19,44.49,80.00
102086,80.18,44.67,80.00
102097,80.18,44.42,80.00
102106,80.19,44.17,80.00
102116,80.20,44.25,80.00
102126,80.19,44.50,80.00
102136,80.18,44.74,80.00
102146,80.18,44.39,80.00
102156,80.19,44.26,80.00
102166,80.19,44.28,80.00
102176,80.18,44.55,80.00
102187,80.18,44.57,80.00
102196,80.18,44.28,80.00
102206,80.19,44.19,80.00
102216,80.19,44.51,80.00
102227,80.17,44.71,80.00
102236,80.17,44.51,80.00
102246,80.17,44.38,80.00
102256,80.18,44.22,80.00
102267,80.17,44.55,80.00
102277,80.15,44.83,80.00
102286,80.15,44.40,80.00
102296,80.16,44.16,80.00
102306,80.15,44.60,80.00
102317,80.14,44.61,80.00
102326,80.15,44.31,80.00
102336,80.16,44.17,80.00
102346,80.16,44.42,80.00
102357,80.14,44.71,80.00
102367,80.15,44.30,80.00
102376,80.16,44.23,80.00
102386,80.16,44.25,80.00
102397,80.16,44.54,80.00
102407,80.14,44.62,80.00
102416,80.15,44.23,80.00
102426,80.16,44.20,80.00
102437,80.16,44.52,80.00
102447,80.14,44.77,80.00
102457,80.13,44.56,80.00
102466,80.13,44.31,80.00
102476,80.14,44.24,80.00
102487,80.14,44.45,80.00
102497,80.12,44.70,80.00
102506,80.12,44.49,80.00
102516,80.13,44.12,80.00
102527,80.14,44.23,80.00
102537,80.15,44.28,80.00
102547,80.13,44.70,80.00
102556,80.14,44.16,80.00
102567,80.15,44.35,80.00
102577,80.14,44.45,80.00
102587,80.13,44.55,80.00
102596,80.14,44.34,80.00
102606,80.15,44.10,80.00
102617,80.14,44.52,80.00
102627,80.13,44.63,80.00
102637,80.14,44.32,80.00
102646,80.15,44.13,80.00
102657,80.16,44.11,80.00
102667,80.15,44.54,80.00
102677,80.14,44.67,80.00
102686,80.14,44.42,80.00
102697,80.15,44.16,80.00
102707,80.16,44.17,80.00
102717,80.15,44.51,80.00
102727,80.14,44.58,80.00
102737,80.14,44.32,80.00
102747,80.14,44.28,80.00
102757,80.15,44.35,80.00
102767,80.14,44.52,80.00
102776,80.14,44.38,80.00
102787,80.14,44.27,80.00
102797,80.16,44.04,80.00
102807,80.15,44.54,80.00
102817,80.17,44.02,80.00
102827,80.17,44.17,80.00
102837,80.17,44.41,80.00
102847,80.17,44.47,80.00
102857,80.16,44.48,80.00
102867,80.18,43.99,80.00
102877,80.19,44.11,80.00
102887,80.18,44.51,80.00
102897,80.17,44.46,80.00
102907,80.17,44.36,80.00
102917,80.18,44.14,80.00
102927,80.18,44.28,80.00
102937,80.17,44.50,80.00
102947,80.18,44.29,80.00
102957,80.19,43.96,80.00
102967,80.19,44.31,80.00
102977,80.19,44.44,80.00
102987,80.18,44.43,80.00
102997,80.19,44.11,80.00
103007,80.21,44.06,80.00
103017,80.20,44.48,80.00
103027,80.19,44.51,80.00
103038,80.19,44.34,80.00
103047,80.20,44.00,80.00
103057,80.21,44.20,80.00
103067,80.21,44.29,80.00
103078,80.20,44.32,80.00
103087,80.21,44.21,80.00
103097,80.21,44.34,80.00
103107,80.19,44.55,80.00
103117,80.20,44.24,80.00
103128,80.20,44.17,80.00
103137,80.20,44.35,80.00
103147,80.19,44.48,80.00
103157,80.18,44.49,80.00
103168,80.20,43.97,80.00
103177,80.21,44.09,80.00
103187,80.20,44.33,80.00
103197,80.19,44.53,80.00
103208,80.20,44.12,80.00
103218,80.21,44.09,80.00
103227,80.20,44.42,80.00
103237,80.19,44.53,80.00
103248,80.18,44.44,80.00
103258,80.19,44.10,80.00
103267,80.20,44.11,80.00
103277,80.19,44.56,80.00
103287,80.18,44.32,80.00
103298,80.19,44.20,80.00
103308,80.20,44.06,80.00
103317,80.19,44.52,80.00
103327,80.19,44.18,80.00
103338,80.21,43.97,80.00
103348,80.21,44.15,80.00
103357,80.21,44.33,80.00
103367,80.20,44.41,80.00
103378,80.21,44.11,80.00
103388,80.22,44.03,80.00
103398,80.20,44.53,80.00
103407,80.19,44.45,80.00
103417,80.20,44.22,80.00
103428,80.20,44.17,80.00
103438,80.20,44.21,80.00
103447,80.20,44.37,80.00
103457,80.20,44.17,80.00
103468,80.21,43.97,80.00
103478,80.21,44.26,80.00
103488,80.20,44.40,80.00
103497,80.20,44.28,80.00
103508,80.21,44.08,80.00
103518,80.22,43.99,80.00
103528,80.22,44.34,80.00
103537,80.20,44.53,80.00
103548,80.20,44.19,80.00
103558,80.22,43.96,80.00
103568,80.22,44.13,80.00
103577,80.22,44.25,80.00
103587,80.23,43.92,80.00
103598,80.24,44.16,80.00
103608,80.23,44.31,80.00
103618,80.23,44.27,80.00
103627,80.23,44.12,80.00
103638,80.24,44.00,80.00
103648,80.23,44.40,80.00
103658,80.22,44.54,80.00
103667,80.22,44.11,80.00
103678,80.23,43.93,80.00
103688,80.24,44.11,80.00
103698,80.23,44.38,80.00
103708,80.22,44.30,80.00
103718,80.23,44.09,80.00
103728,80.24,43.99,80.00
103738,80.24,44.22,80.00
103748,80.23,44.25,80.00
103757,80.24,44.06,80.00
103768,80.25,44.01,80.00
103778,80.25,44.19,80.00
103788,80.24,44.44,80.00
103798,80.24,44.09,80.00
103808,80.25,43.90,80.00
103818,80.25,44.28,80.00
103828,80.24,44.31,80.00
103838,80.25,44.04,80.00
103848,80.26,43.88,80.00
103858,80.25,44.36,80.00
103868,80.24,44.30,80.00
103878,80.25,44.08,80.00
103889,80.25,43.99,80.00
103898,80.26,44.07,80.00
103908,80.25,44.30,80.00
103918,80.25,44.18,80.00
103928,80.26,43.96,80.00
103938,80.25,44.23,80.00
103948,80.25,44.27,80.00
103958,80.25,44.14,80.00
103968,80.25,44.06,80.00
103979,80.26,43.92,80.00
103988,80.25,44.33,80.00
103998,80.23,44.56,80.00
104008,80.23,44.18,80.00
104019,80.24,43.91,80.00
104028,80.24,44.11,80.00
104038,80.23,44.34,80.00
104048,80.23,44.26,80.00
104059,80.24,43.92,80.00
104069,80.25,43.96,80.00
104078,80.24,44.30,80.00
104088,80.24,43.99,80.00
104098,80.26,43.82,80.00
104109,80.26,44.18,80.00
104118,80.25,44.27,80.00
104128,80.25,44.10,80.00
104138,80.26,43.92,80.00
104149,80.26,44.07,80.00
104159,80.24,44.45,80.00
104168,80.23,44.32,80.00
104178,80.23,44.08,80.00
104189,80.24,43.90,80.00
104199,80.24,44.14,80.00
104208,80.24,44.23,80.00
104218,80.23,44.15,80.00
104229,80.25,43.86,80.00
104239,80.25,44.11,80.00
104249,80.24,44.23,80.00
104258,80.25,43.90,80.00
104268,80.25,43.98,80.00
104279,80.26,43.96,80.00
104289,80.25,44.29,80.00
104298,80.24,44.36,80.00
104308,80.25,43.87,80.00
104319,80.26,43.91,80.00
104329,80.25,44.12,80.00
104339,80.24,44.33,80.00
104348,80.26,43.71,80.00
104359,80.27,43.94,80.00
104369,80.26,44.25,80.00
104379,80.26,44.10,80.00
104388,80.26,44.08,80.00
104398,80.26,44.02,80.00
104409,80.25,44.31,80.00
104419,80.23,44.42,80.00
104429,80.23,43.99,80.00
104438,80.24,43.86,80.00
104449,80.25,44.01,80.00
104459,80.23,44.35,80.00
104469,80.22,44.30,80.00
104478,80.23,43.85,80.00
104489,80.24,43.88,80.00
104499,80.23,44.26,80.00
104509,80.22,44.26,80.00
104519,80.22,44.10,80.00
104529,80.23,43.90,80.00
104539,80.22,44.23,80.00
104549,80.20,44.38,80.00
104559,80.20,44.13,80.00
104568,80.21,43.94,80.00
104579,80.21,44.10,80.00
104589,80.20,44.11,80.00
104599,80.21,43.88,80.00
104608,80.21,44.02,80.00
104619,80.21,44.24,80.00
104629,80.19,44.34,80.00
104639,80.19,44.14,80.00
104649,80.19,43.97,80.00
104659,80.20,44.02,80.00
104669,80.18,44.35,80.00
104679,80.17,44.23,80.00
104689,80.18,44.02,80.00
104700,80.17,44.16,80.00
104709,80.16,44.26,80.00
104719,80.16,44.20,80.00
104729,80.17,43.91,80.00
104739,80.17,43.89,80.00
104749,80.17,44.15,80.00
104759,80.15,44.40,80.00
104769,80.15,44.08,80.00
104779,80.16,43.95,80.00
104790,80.16,44.11,80.00
104799,80.14,44.36,80.00
104809,80.14,44.22,80.00
104819,80.14,43.97,80.00
104830,80.15,43.96,80.00
104839,80.14,44.16,80.00
104849,80.15,43.88,80.00
104859,80.15,44.08,80.00
104870,80.14,44.25,80.00
104880,80.12,44.48,80.00
104889,80.12,44.04,80.00
104899,80.13,43.87,80.00
104909,80.12,44.31,80.00
104920,80.11,44.26,80.00
104929,80.11,44.15,80.00
104939,80.12,43.92,80.00
104949,80.12,44.08,80.00
104960,80.10,44.41,80.00
104970,80.09,44.32,80.00
104979,80.10,43.99,80.00
104989,80.10,44.03,80.00
105000,80.09,44.24,80.00
105011,80.08,38.41,70.00
105019,80.09,38.04,70.00
105029,80.10,37.93,70.00
105040,80.09,38.23,70.00
105050,80.07,38.40,70.00
105060,80.08,37.86,70.00
105069,80.06,38.20,70.00
105079,80.05,38.09,70.00
105090,80.01,38.57,70.00
105100,79.98,38.31,70.00
105109,79.93,38.60,70.00
105119,79.89,38.45,70.00
105130,79.84,38.63,70.00
105140,79.79,38.62,70.00
105150,79.74,38.53,70.00
105159,79.67,38.83,70.00
105170,79.61,38.84,70.00
105180,79.53,38.95,70.00
105190,79.46,38.90,70.00
105199,79.38,39.11,70.00
105209,79.29,39.21,70.00
105220,79.19,39.34,70.00
105230,79.09,39.43,70.00
105240,78.98,39.55,70.00
105249,78.87,39.60,70.00
105260,78.76,39.72,70.00
105270,78.64,39.84,70.00
105280,78.51,39.96,70.00
105289,78.39,40.03,70.00
105300,78.25,40.17,70.00
105310,78.11,40.42,70.00
105320,77.96,40.50,70.00
105330,77.80,40.85,70.00
105340,77.64,40.70,70.00
105350,77.48,41.04,70.00
105360,77.31,41.10,70.00
105370,77.12,41.50,70.00
105381,76.95,41.26,70.00
105390,76.76,41.71,70.00
105400,76.59,41.47,70.00
105410,76.39,41.98,70.00
105420,76.20,41.85,70.00
105430,76.00,42.12,70.00
105440,75.81,42.13,70.00
105450,75.62,42.16,70.00
105460,75.41,42.57,70.00
105471,75.22,42.25,70.00
105480,75.02,42.49,70.00
105490,74.84,42.42,70.00
105500,74.65,42.41,70.00
105511,74.44,42.98,70.00
105520,74.27,42.35,70.00
105530,74.07,42.87,70.00
105540,73.88,42.99,70.00
105550,73.69,42.86,70.00
105561,73.50,43.08,70.00
105570,73.30,43.15,70.00
105580,73.12,42.97,70.00
105590,72.93,43.30,70.00
105601,72.76,43.12,70.00
105610,72.57,43.37,70.00
105620,72.39,43.41,70.00
105630,72.21,43.32,70.00
105641,72.04,43.29,70.00
105651,71.86,43.56,70.00
105660,71.70,43.40,70.00
105670,71.55,43.14,70.00
105681,71.38,43.58,70.00
105691,71.23,43.49,70.00
105700,71.09,43.22,70.00
105710,70.94,43.48,70.00
105720,70.78,43.61,70.00
105731,70.65,43.36,70.00
105741,70.52,43.32,70.00
105750,70.39,43.43,70.00
105760,70.26,43.45,70.00
105771,70.14,43.19,70.00
105781,70.03,43.28,70.00
105791,69.91,43.41,70.00
105800,69.81,43.20,70.00
105811,69.71,43.14,70.00
105821,69.61,43.31,70.00
105831,69.52,42.93,70.00
105840,69.45,42.84,70.00
105851,69.36,43.20,70.00
105861,69.28,42.91,70.00
105871,69.22,42.74,70.00
105881,69.14,43.13,70.00
105890,69.09,42.70,70.00
105901,69.03,42.64,70.00
105911,68.97,42.87,70.00
105921,68.92,42.79,70.00
105930,68.87,42.60,70.00
105941,68.83,42.55,70.00
105951,68.79,42.69,70.00
105961,68.76,42.31,70.00
105971,68.74,42.42,70.00
105981,68.70,42.57,70.00
105991,68.68,42.20,70.00
106001,68.67,42.10,70.00
106011,68.65,42.29,70.00
106021,68.64,42.14,70.00
106031,68.64,41.98,70.00
106041,68.63,42.16,70.00
106051,68.63,41.93,70.00
106061,68.65,41.73,70.00
106071,68.65,41.81,70.00
106081,68.66,41.79,70.00
106091,68.69,41.52,70.00
106101,68.70,41.70,70.00
106112,68.72,41.53,70.00
106121,68.73,41.74,70.00
106131,68.75,41.63,70.00
106141,68.77,41.56,70.00
106152,68.78,41.74,70.00
106161,68.79,41.69,70.00
106171,68.81,41.71,70.00
106181,68.81,41.98,70.00
106192,68.82,41.67,70.00
106202,68.82,42.10,70.00
106211,68.82,41.86,70.00
106221,68.83,41.92,70.00
106231,68.82,42.20,70.00
106242,68.82,42.02,70.00
106251,68.80,42.29,70.00
106261,68.79,42.25,70.00
106271,68.79,42.08,70.00
106282,68.78,42.38,70.00
106292,68.77,42.28,70.00
106301,68.76,42.17,70.00
106311,68.74,42.48,70.00
106322,68.74,42.27,70.00
106332,68.73,42.33,70.00
106342,68.71,42.46,70.00
106351,68.71,42.24,70.00
106361,68.70,42.43,70.00
106372,68.70,42.14,70.00
106382,68.70,42.24,70.00
106391,68.69,42.38,70.00
106401,68.70,42.00,70.00
106412,68.70,42.30,70.00
106422,68.69,42.28,70.00
106432,68.70,42.05,70.00
106441,68.70,42.33,70.00
106452,68.71,42.11,70.00
106462,68.72,42.04,70.00
106472,68.72,42.25,70.00
106482,68.73,42.13,70.00
106492,68.73,42.22,70.00
106502,68.73,42.23,70.00
106512,68.74,42.21,70.00
106522,68.75,42.03,70.00
106531,68.74,42.39,70.00
106542,68.75,42.15,70.00
106552,68.76,42.12,70.00
106562,68.76,42.38,70.00
106572,68.77,42.08,70.00
106582,68.77,42.37,70.00
106592,68.79,41.98,70.00
106602,68.78,42.36,70.00
106612,68.79,42.28,70.00
106622,68.80,42.18,70.00
106632,68.79,42.47,70.00
106642,68.79,42.33,70.00
106652,68.80,42.31,70.00
106663,68.79,42.58,70.00
106672,68.78,42.47,70.00
106682,68.78,42.42,70.00
106692,68.77,42.62,70.00
106702,68.77,42.55,70.00
106713,68.76,42.47,70.00
106722,68.76,42.53,70.00
106732,68.76,42.53,70.00
106742,68.75,42.56,70.00
106753,68.74,42.72,70.00
106762,68.74,42.53,70.00
106772,68.74,42.51,70.00
106782,68.73,42.72,70.00
106793,68.73,42.42,70.00
106802,68.73,42.48,70.00
106812,68.73,42.68,70.00
106822,68.73,42.49,70.00
106833,68.73,42.57,70.00
106843,68.73,42.51,70.00
106852,68.73,42.53,70.00
106862,68.72,42.78,70.00
106872,68.73,42.50,70.00
106883,68.74,42.44,70.00
106893,68.73,42.74,70.00
106902,68.73,42.65,70.00
106912,68.73,42.61,70.00
106923,68.73,42.71,70.00
106933,68.73,42.59,70.00
106942,68.73,42.54,70.00
106952,68.72,42.87,70.00
106963,68.72,42.64,70.00
106973,68.73,42.67,70.00
106982,68.72,42.78,70.00
106992,68.72,42.76,70.00
107003,68.72,42.66,70.00
107013,68.71,42.89,70.00
107023,68.71,42.73,70.00
107032,68.71,42.67,70.00
107042,68.71,42.90,70.00
107053,68.70,42.87,70.00
107063,68.71,42.63,70.00
107072,68.70,42.92,70.00
107082,68.70,42.82,70.00
107093,68.71,42.63,70.00
107103,68.70,42.94,70.00
107113,68.70,42.79,70.00
107122,68.70,42.90,70.00
107133,68.69,43.06,70.00
107143,68.69,42.82,70.00
107153,68.69,42.79,70.00
107162,68.68,43.16,70.00
107173,68.68,42.84,70.00
107183,68.68,42.92,70.00
107193,68.68,42.86,70.00
107203,68.67,42.99,70.00
107212,68.68,42.86,70.00
107223,68.68,42.89,70.00
107233,68.67,43.04,70.00
107243,68.68,42.87,70.00
107253,68.68,42.82,70.00
107263,68.67,43.20,70.00
107273,68.68,42.86,70.00
107283,68.69,42.78,70.00
107293,68.69,42.99,70.00
107303,68.69,42.94,70.00
107313,68.70,42.81,70.00
107323,68.70,43.04,70.00
107333,68.69,43.05,70.00
107344,68.70,42.82,70.00
107353,68.70,43.00,70.00
107363,68.71,42.99,70.00
107373,68.72,42.84,70.00
107383,68.71,43.22,70.00
107394,68.71,42.96,70.00
107403,68.72,42.80,70.00
107413,68.72,43.15,70.00
107423,68.73,42.90,70.00
107434,68.74,42.93,70.00
107443,68.74,42.97,70.00
107453,68.74,43.15,70.00
107463,68.75,42.89,70.00
107474,68.76,42.87,70.00
107484,68.75,43.19,70.00
107493,68.77,42.78,70.00
107503,68.78,42.99,70.00
107513,68.78,43.07,70.00
107524,68.79,42.97,70.00
107533,68.80,42.92,70.00
107543,68.80,43.04,70.00
107553,68.80,43.21,70.00
107564,68.80,42.95,70.00
107574,68.81,43.11,70.00
107583,68.80,43.21,70.00
107593,68.82,42.88,70.00
107604,68.82,43.21,70.00
107614,68.82,43.08,70.00
107623,68.83,43.04,70.00
107633,68.83,43.16,70.00
107644,68.83,43.13,70.00
107654,68.84,42.94,70.00
107664,68.85,43.06,70.00
107673,68.85,43.26,70.00
107683,68.86,42.99,70.00
107694,68.86,43.11,70.00
107704,68.86,43.20,70.00
107714,68.86,43.16,70.00
107723,68.88,42.93,70.00
107734,68.88,43.09,70.00
107744,68.88,43.28,70.00
107754,68.90,42.95,70.00
107763,68.90,43.16,70.00
107774,68.89,43.49,70.00
107784,68.90,43.08,70.00
107794,68.91,42.92,70.00
107804,68.91,43.26,70.00
107814,68.91,43.31,70.00
107824,68.92,42.99,70.00
107834,68.93,43.12,70.00
107844,68.93,43.39,70.00
107853,68.94,43.02,70.00
107864,68.94,43.24,70.00
107874,68.94,43.39,70.00
107884,68.95,43.09,70.00
107894,68.95,43.14,70.00
107904,68.95,43.36,70.00
107914,68.96,43.22,70.00
107924,68.97,43.07,70.00
107934,68.98,43.17,70.00
107944,68.98,43.30,70.00
107954,68.98,43.18,70.00
107964,68.99,43.28,70.00
107974,68.98,43.46,70.00
107985,68.98,43.33,70.00
107994,68.99,43.13,70.00
108004,68.99,43.32,70.00
108014,68.99,43.31,70.00
108024,69.01,43.10,70.00
108034,69.02,43.15,70.00
108044,69.02,43.40,70.00
108054,69.02,43.29,70.00
108064,69.03,43.10,70.00
108075,69.03,43.35,70.00
108084,69.03,43.44,70.00
108094,69.05,43.08,70.00
108104,69.05,43.32,70.00
108115,69.05,43.33,70.00
108124,69.06,43.24,70.00
108134,69.06,43.29,70.00
108144,69.07,43.36,70.00
108155,69.07,43.30,70.00
108165,69.08,43.26,70.00
108174,69.07,43.57,70.00
108184,69.08,43.31,70.00
108194,69.09,43.21,70.00
108205,69.08,43.54,70.00
108214,69.08,43.44,70.00
108224,69.08,43.38,70.00
108234,69.09,43.23,70.00
108245,69.09,43.45,70.00
108255,69.10,43.33,70.00
108264,69.12,43.07,70.00
108274,69.12,43.34,70.00
108285,69.11,43.61,70.00
108295,69.12,43.40,70.00
108305,69.13,43.20,70.00
108314,69.13,43.44,70.00
108325,69.13,43.44,70.00
108335,69.14,43.24,70.00
108345,69.15,43.27,70.00
108354,69.16,43.43,70.00
108364,69.17,43.18,70.00
108375,69.18,43.38,70.00
108385,69.17,43.50,70.00
108395,69.19,43.22,70.00
108404,69.20,43.30,70.00
108415,69.19,43.61,70.00
108425,69.19,43.39,70.00
108435,69.21,43.18,70.00
108445,69.21,43.39,70.00
108455,69.20,43.71,70.00
108465,69.21,43.38,70.00
108475,69.21,43.47,70.00
108485,69.20,43.71,70.00
108496,69.20,43.56,70.00
108505,69.21,43.36,70.00
108515,69.21,43.40,70.00
108525,69.20,43.77,70.00
108535,69.21,43.44,70.00
108545,69.21,43.41,70.00
108555,69.20,43.77,70.00
108565,69.21,43.48,70.00
108575,69.22,43.34,70.00
108586,69.22,43.53,70.00
108595,69.21,43.63,70.00
108605,69.22,43.35,70.00
108615,69.22,43.57,70.00
108626,69.23,43.54,70.00
108635,69.24,43.29,70.00
108645,69.25,43.40,70.00
108655,69.24,43.74,70.00
108665,69.24,43.53,70.00
108676,69.25,43.46,70.00
108685,69.26,43.48,70.00
108695,69.26,43.50,70.00
108705,69.28,43.26,70.00
108716,69.29,43.26,70.00
108725,69.29,43.60,70.00
108735,69.29,43.51,70.00
108745,69.31,43.37,70.00
108756,69.31,43.47,70.00
108765,69.31,43.58,70.00
108775,69.32,43.51,70.00
108785,69.32,43.43,70.00
108796,69.33,43.49,70.00
108806,69.32,43.83,70.00
108815,69.32,43.53,70.00
108825,69.34,43.32,70.00
108835,69.34,43.62,70.00
108846,69.33,43.63,70.00
108856,69.34,43.51,70.00
108865,69.34,43.66,70.00
108875,69.33,43.76,70.00
108886,69.34,43.38,70.00
108896,69.35,43.43,70.00
108905,69.35,43.61,70.00
108915,69.36,43.51,70.00
108926,69.37,43.39,70.00
108936,69.37,43.65,70.00
108945,69.37,43.76,70.00
108955,69.37,43.54,70.00
108966,69.38,43.42,70.00
108976,69.38,43.71,70.00
108986,69.38,43.66,70.00
108995,69.38,43.67,70.00
109005,69.38,43.53,70.00
109016,69.39,43.59,70.00
109026,69.39,43.63,70.00
109035,69.40,43.35,70.00
109045,69.40,43.64,70.00
109056,69.40,43.81,70.00
109066,69.40,43.66,70.00
109076,69.40,43.57,70.00
109085,69.40,43.63,70.00
109096,69.40,43.78,70.00
109106,69.41,43.47,70.00
109116,69.41,43.76,70.00
109126,69.40,43.73,70.00
109136,69.40,43.66,70.00
109146,69.41,43.54,70.00
109156,69.42,43.55,70.00
109166,69.42,43.73,70.00
109176,69.42,43.59,70.00
109186,69.42,43.69,70.00
109196,69.42,43.81,70.00
109206,69.43,43.57,70.00
109216,69.44,43.36,70.00
109226,69.45,43.59,70.00
109236,69.44,43.79,70.00
109246,69.45,43.64,70.00
109256,69.46,43.51,70.00
109267,69.46,43.58,70.00
109276,69.46,43.78,70.00
109286,69.47,43.47,70.00
109296,69.48,43.52,70.00
109307,69.48,43.78,70.00
109316,69.49,43.57,70.00
109326,69.49,43.64,70.00
109336,69.50,43.58,70.00
109346,69.49,43.78,70.00
109357,69.51,43.38,70.00
109366,69.50,43.85,70.00
109376,69.50,43.88,70.00
109386,69.51,43.39,70.00
109397,69.52,43.54,70.00
109407,69.52,43.67,70.00
109416,69.53,43.66,70.00
109426,69.54,43.51,70.00
109437,69.55,43.55,70.00
109447,69.54,43.76,70.00
109456,69.55,43.58,70.00
109466,69.56,43.60,70.00
109477,69.55,43.77,70.00
109487,69.55,43.70,70.00
109497,69.56,43.59,70.00
109506,69.56,43.73,70.00
109516,69.56,43.71,70.00
109527,69.57,43.66,70.00
109537,69.57,43.61,70.00
109546,69.57,43.74,70.00
109556,69.56,43.91,70.00
109567,69.56,43.71,70.00
109577,69.57,43.55,70.00
109587,69.57,43.82,70.00
109596,69.56,43.91,70.00
109607,69.56,43.71,70.00
109617,69.56,43.92,70.00
109627,69.55,43.83,70.00
109636,69.56,43.71,70.00
109646,69.55,43.90,70.00
109657,69.54,43.95,70.00
109667,69.55,43.65,70.00
109677,69.55,43.68,70.00
109686,69.55,43.88,70.00
109697,69.55,43.71,70.00
109707,69.57,43.52,70.00
109717,69.57,43.63,70.00
109726,69.56,44.05,70.00
109737,69.56,43.74,70.00
109747,69.58,43.52,70.00
109757,69.58,43.80,70.00
109767,69.57,43.88,70.00
109777,69.58,43.63,70.00
109787,69.60,43.44,70.00
109797,69.60,43.77,70.00
109807,69.60,43.77,70.00
109817,69.61,43.62,70.00
109827,69.61,43.75,70.00
109837,69.61,43.78,70.00
109847,69.62,43.68,70.00
109857,69.61,43.96,70.00
109867,69.60,43.97,70.00
109877,69.61,43.70,70.00
109887,69.61,43.72,70.00
109897,69.60,43.95,70.00
109908,69.60,43.95,70.00
109917,69.61,43.58,70.00
109927,69.61,43.82,70.00
109937,69.61,43.88,70.00
109948,69.60,43.93,70.00
109957,69.61,43.74,70.00
109967,69.61,43.80,70.00
109977,69.60,44.05,70.00
109987,69.61,43.63,70.00
109998,69.61,43.81,70.00
110007,69.60,44.09,70.00
110017,69.60,43.78,70.00
110027,69.60,43.78,70.00
110038,69.60,43.92,70.00
110048,69.59,44.12,70.00
110057,69.58,43.98,70.00
110067,69.60,43.50,70.00
110078,69.60,43.80,70.00
110088,69.60,43.99,70.00
110097,69.61,43.67,70.00
110107,69.61,43.89,70.00
110118,69.60,44.04,70.00
110128,69.60,43.76,70.00
110138,69.61,43.70,70.00
110147,69.60,44.14,70.00
110157,69.60,43.85,70.00
