tempo_ms,angulo_deg,u_pct,referencia
29424,73.09,44.82,72.89
29433,73.10,45.02,72.89
29443,73.10,45.26,72.89
29453,73.09,45.28,72.89
29464,73.09,45.22,72.89
29474,73.09,45.24,72.89
29483,73.11,44.78,72.89
29493,73.12,45.00,72.89
29504,73.12,45.23,72.89
29514,73.12,45.26,72.89
29523,73.11,45.24,72.89
29533,73.12,45.12,72.89
29543,73.12,45.04,72.89
29554,73.13,45.18,72.89
29564,73.11,45.44,72.89
29573,73.11,45.22,72.89
29583,73.11,45.13,72.89
29594,73.12,44.96,72.89
29604,73.13,45.11,72.89
29613,73.11,45.44,72.89
29623,73.11,45.30,72.89
29634,73.10,45.32,72.89
29644,73.11,45.11,72.89
29654,73.12,44.82,72.89
29663,73.11,45.41,72.89
29674,73.11,45.20,72.89
29684,73.10,45.32,72.89
29694,73.10,45.13,72.89
29703,73.11,45.14,72.89
29713,73.13,44.76,72.89
29724,73.13,45.12,72.89
29734,73.12,45.25,72.89
29743,73.12,45.19,72.89
29753,73.12,45.20,72.89
29764,73.13,44.93,72.89
29774,73.14,45.04,72.89
29784,73.14,45.10,72.89
29793,73.13,45.38,72.89
29804,73.12,45.27,72.89
29814,73.13,45.01,72.89
29824,73.14,44.88,72.89
29833,73.15,44.98,72.89
29844,73.14,45.29,72.89
29854,73.14,45.18,72.89
29864,73.14,45.11,72.89
29874,73.15,44.89,72.89
29883,73.16,44.79,72.89
29894,73.16,45.11,72.89
29904,73.17,45.08,72.89
29914,73.16,45.13,72.89
29923,73.16,45.12,72.89
29934,73.17,44.99,72.89
29944,73.17,44.96,72.89
29954,73.17,45.10,72.89
29964,73.17,45.09,72.89
29974,73.17,45.21,72.89
29984,73.16,45.23,72.89
29994,73.16,45.18,72.89
30005,73.14,17.25,24.46
30014,73.12,17.04,24.46
30024,73.10,16.62,24.46
30034,73.08,16.25,24.46
30044,73.05,16.28,24.46
30054,73.02,15.98,24.46
30064,72.96,16.20,24.46
30074,72.89,16.11,24.46
30084,72.79,16.52,24.46
30094,72.67,16.75,24.46
30104,72.51,17.12,24.46
30114,72.36,16.78,24.46
30124,72.19,17.08,24.46
30134,71.97,17.73,24.46
30145,71.69,18.82,24.46
30154,71.38,19.25,24.46
30164,71.06,19.41,24.46
30174,70.73,19.60,24.46
30185,70.34,20.52,24.46
30194,69.95,20.52,24.46
30204,69.53,20.93,24.46
30214,69.07,21.80,24.46
30224,68.58,22.40,24.46
30235,68.08,22.70,24.46
30244,67.52,23.80,24.46
30254,66.91,24.81,24.46
30264,66.29,25.35,24.46
30275,65.61,26.45,24.46
30284,64.92,26.83,24.46
30294,64.19,27.78,24.46
30304,63.45,28.18,24.46
30315,62.68,28.93,24.46
30325,61.90,29.28,24.46
30334,61.09,30.25,24.46
30344,60.26,30.81,24.46
30354,59.40,31.62,24.46
30365,58.51,32.53,24.46
30375,57.61,33.15,24.46
30384,56.69,33.66,24.46
30394,55.74,34.74,24.46
30405,54.75,35.78,24.46
30415,53.77,36.13,24.46
30424,52.79,36.33,24.46
30434,51.82,36.67,24.46
30445,50.83,37.50,24.46
30455,49.83,37.92,24.46
30465,48.82,38.62,24.46
30474,47.80,39.30,24.46
30485,46.76,40.11,24.46
30495,45.59,43.21,24.46
30505,44.40,44.13,24.46
30514,43.33,42.21,24.46
30524,42.27,42.58,24.46
30535,41.25,42.40,24.46
30545,40.21,43.07,24.46
30555,39.20,43.11,24.46
30564,38.20,43.23,24.46
30575,37.23,43.28,24.46
30585,36.28,43.27,24.46
30595,35.34,43.35,24.46
30605,34.45,43.13,24.46
30615,33.55,43.54,24.46
30625,32.68,43.50,24.46
30635,31.84,43.29,24.46
30645,30.99,43.96,24.46
30655,30.12,44.79,24.46
30665,29.30,44.33,24.46
30675,28.48,44.67,24.46
30685,27.70,44.31,24.46
30695,26.99,43.21,24.46
30705,26.30,43.42,24.46
30715,25.63,43.24,24.46
30725,25.06,41.66,24.46
30735,24.54,40.95,24.46
30746,24.02,41.11,24.46
30755,23.56,40.33,24.46
30765,23.13,39.92,24.46
30775,22.71,40.12,24.46
30786,22.34,39.12,24.46
30795,22.01,38.58,24.46
30805,21.69,38.77,24.46
30815,21.41,37.99,24.46
30826,21.14,37.90,24.46
30836,20.91,37.47,24.46
30845,20.72,36.65,24.46
30855,20.53,36.77,24.46
30865,20.40,35.69,24.46
30876,20.27,35.76,24.46
30886,20.19,34.92,24.46
30895,20.12,34.80,24.46
30905,20.08,34.19,24.46
30916,20.06,33.82,24.46
30926,20.09,32.98,24.46
30935,20.13,32.72,24.46
30945,20.17,32.63,24.46
30956,20.26,31.72,24.46
30966,20.34,31.68,24.46
30975,20.36,33.15,24.46
30985,20.42,32.11,24.46
30996,20.51,31.69,24.46
31006,20.67,30.25,24.46
31016,20.84,29.78,24.46
31025,21.02,29.55,24.46
31035,21.24,28.75,24.46
31046,21.47,28.32,24.46
31056,21.71,28.06,24.46
31065,21.96,27.87,24.46
31075,22.22,27.27,24.46
31086,22.48,27.31,24.46
31096,22.77,26.57,24.46
31106,23.05,26.43,24.46
31115,23.32,26.76,24.46
31126,23.56,26.93,24.46
31136,23.78,27.42,24.46
31146,24.00,27.26,24.46
31155,24.24,26.61,24.46
31166,24.50,26.27,24.46
31176,24.73,26.53,24.46
31186,24.94,26.95,24.46
31196,25.17,26.28,24.46
31205,25.42,25.83,24.46
31216,25.65,26.08,24.46
31226,25.85,26.40,24.46
31236,26.06,26.24,24.46
31246,26.28,25.92,24.46
31256,26.48,26.13,24.46
31266,26.68,25.88,24.46
31276,26.88,25.90,24.46
31286,27.05,26.45,24.46
31296,27.23,25.94,24.46
31306,27.41,26.03,24.46
31316,27.56,26.26,24.46
31326,27.73,25.92,24.46
31337,27.89,26.10,24.46
31346,28.02,26.34,24.46
31356,28.17,26.07,24.46
31366,28.30,26.24,24.46
31376,28.40,26.66,24.46
31387,28.52,26.37,24.46
31396,28.63,26.38,24.46
31406,28.71,26.81,24.46
31416,28.80,26.61,24.46
31427,28.89,26.73,24.46
31436,28.95,27.08,24.46
31446,29.01,26.96,24.46
31456,29.07,26.92,24.46
31467,29.12,27.20,24.46
31477,29.15,27.37,24.46
31486,29.19,27.23,24.46
31496,29.20,27.81,24.46
31506,29.22,27.46,24.46
31517,29.20,28.17,24.46
31526,29.19,28.13,24.46
31536,29.18,28.13,24.46
31546,29.15,28.42,24.46
31557,29.09,28.92,24.46
31567,29.06,28.44,24.46
31576,29.02,28.71,24.46
31586,28.95,29.12,24.46
31597,28.90,28.93,24.46
31607,28.85,28.68,24.46
31616,28.78,29.23,24.46
31626,28.70,29.56,24.46
31637,28.63,29.19,24.46
31647,28.57,29.15,24.46
31657,28.48,29.63,24.46
31666,28.38,29.86,24.46
31676,28.29,29.74,24.46
31687,28.21,29.70,24.46
31697,28.11,29.93,24.46
31706,27.99,30.39,24.46
31716,27.89,30.16,24.46
31727,27.81,29.83,24.46
31737,27.73,29.72,24.46
31747,27.62,30.33,24.46
31756,27.49,30.78,24.46
31767,27.39,30.27,24.46
31777,27.31,29.94,24.46
31787,27.22,30.01,24.46
31796,27.13,30.33,24.46
31807,27.00,31.00,24.46
31817,26.88,30.89,24.46
31827,26.78,30.44,24.46
31837,26.70,30.10,24.46
31846,26.64,29.90,24.46
31857,26.56,30.17,24.46
31867,26.45,30.75,24.46
31877,26.35,30.70,24.46
31887,26.25,30.77,24.46
31897,26.16,30.63,24.46
31907,26.09,30.15,24.46
31917,26.05,29.71,24.46
31927,26.01,29.71,24.46
31937,25.96,29.81,24.46
31947,25.87,30.66,24.46
31957,25.77,30.93,24.46
31967,25.67,31.01,24.46
31978,25.60,30.52,24.46
31987,25.55,29.96,24.46
31997,25.53,29.54,24.46
32008,25.51,57.87,73.24
32017,25.49,58.14,73.24
32028,25.41,59.70,73.24
32038,25.33,60.28,73.24
32047,25.24,60.63,73.24
32057,25.17,60.73,73.24
32068,25.14,60.15,73.24
32077,26.44,33.13,73.24
32088,26.37,61.00,73.24
32097,26.40,59.16,73.24
32108,26.48,58.54,73.24
32118,26.63,57.37,73.24
32128,26.85,55.92,73.24
32137,27.04,57.04,73.24
32148,27.21,57.38,73.24
32158,27.61,53.00,73.24
32168,28.00,53.14,73.24
32178,28.28,55.65,73.24
32187,28.87,49.38,73.24
32198,29.36,51.37,73.24
32208,29.82,51.92,73.24
32218,30.57,45.96,73.24
32228,31.17,49.10,73.24
32238,31.85,47.08,73.24
32248,32.75,42.73,73.24
32258,33.49,45.46,73.24
32268,34.32,43.65,73.24
32278,35.24,41.56,73.24
32288,36.17,40.97,73.24
32298,37.15,39.71,73.24
32308,38.15,38.95,73.24
32319,39.16,38.56,73.24
32328,40.19,37.61,73.24
32338,41.20,37.68,73.24
32348,42.13,38.88,73.24
32358,43.17,36.35,73.24
32368,44.25,35.15,73.24
32378,45.34,34.41,73.24
32388,46.44,33.94,73.24
32398,47.53,33.41,73.24
32409,48.62,33.05,73.24
32418,49.69,33.18,73.24
32428,50.78,32.08,73.24
32438,51.84,32.31,73.24
32449,52.90,31.82,73.24
32458,53.95,31.57,73.24
32468,54.97,31.61,73.24
32478,56.01,30.87,73.24
32489,56.90,33.33,73.24
32499,57.81,32.53,73.24
32508,58.77,31.15,73.24
32518,59.69,31.46,73.24
32528,60.61,30.94,73.24
32539,61.50,31.17,73.24
32548,62.36,31.37,73.24
32558,63.21,31.23,73.24
32568,64.02,31.50,73.24
32579,64.79,31.90,73.24
32589,65.53,32.16,73.24
32598,66.25,32.28,73.24
32608,66.93,32.57,73.24
32619,67.58,32.92,73.24
32629,68.20,33.28,73.24
32638,68.78,33.57,73.24
32648,69.34,33.96,73.24
32658,69.85,34.34,73.24
32669,70.34,34.81,73.24
32679,70.80,35.01,73.24
32688,71.23,35.24,73.24
32698,71.64,35.62,73.24
32709,72.02,35.92,73.24
32719,72.37,36.39,73.24
32729,72.69,36.68,73.24
32738,72.96,37.76,73.24
32749,73.20,37.97,73.24
32759,73.38,39.18,73.24
32769,73.55,39.34,73.24
32778,73.69,39.65,73.24
32789,73.82,39.91,73.24
32799,73.92,40.45,73.24
32809,74.00,40.86,73.24
32818,74.05,41.24,73.24
32828,74.07,41.93,73.24
32839,74.08,42.24,73.24
32849,74.05,42.85,73.24
32859,74.01,43.12,73.24
32868,73.96,43.46,73.24
32879,73.89,43.81,73.24
32889,73.81,43.98,73.24
32899,73.74,44.07,73.24
32908,73.64,44.48,73.24
32919,73.54,44.54,73.24
32929,73.44,44.71,73.24
32939,73.32,45.12,73.24
32949,73.21,44.99,73.24
32959,73.09,45.19,73.24
32969,72.99,44.99,73.24
32979,72.89,45.05,73.24
32989,72.77,45.37,73.24
32998,72.62,46.21,73.24
33009,72.40,47.59,73.24
33019,72.23,46.90,73.24
33029,72.05,46.97,73.24
33039,71.90,46.75,73.24
33049,71.76,46.42,73.24
33059,71.63,46.33,73.24
33069,71.51,46.29,73.24
33079,71.39,46.26,73.24
33089,71.27,46.51,73.24
33099,71.15,46.40,73.24
33109,71.03,46.59,73.24
33119,70.91,46.68,73.24
33130,70.80,46.58,73.24
33139,70.70,46.39,73.24
33149,70.60,46.47,73.24
33159,70.52,46.27,73.24
33169,70.44,46.14,73.24
33180,70.37,46.05,73.24
33189,70.31,45.93,73.24
33199,70.24,46.15,73.24
33209,70.17,46.24,73.24
33220,70.12,45.95,73.24
33229,70.08,45.84,73.24
33239,70.04,45.78,73.24
33249,70.02,45.47,73.24
33260,70.00,45.43,73.24
33270,69.98,45.52,73.24
33279,69.96,45.37,73.24
33289,69.96,45.31,73.24
33300,69.95,45.39,73.24
33310,69.94,45.28,73.24
33319,69.95,45.04,73.24
33329,69.97,44.80,73.24
33339,70.00,44.62,73.24
33350,70.02,44.83,73.24
33360,70.05,44.68,73.24
33369,70.08,44.60,73.24
33379,70.12,44.48,73.24
33390,70.16,44.43,73.24
33400,70.19,44.78,73.24
33409,70.22,44.52,73.24
33419,70.26,44.59,73.24
33430,70.29,44.50,73.24
33440,70.32,44.63,73.24
33450,70.34,44.86,73.24
33459,70.37,44.75,73.24
33470,70.38,45.09,73.24
33480,70.38,45.35,73.24
33490,70.38,45.16,73.24
33499,70.39,45.16,73.24
33509,70.41,45.00,73.24
33520,70.42,45.18,73.24
33530,70.45,44.72,73.24
33540,70.49,44.43,73.24
33549,70.53,44.68,73.24
33560,70.53,45.32,73.24
33570,70.54,45.21,73.24
33580,70.58,44.56,73.24
33590,70.59,45.12,73.24
33600,70.59,45.33,73.24
33610,70.63,44.70,73.24
33620,70.66,44.69,73.24
33630,70.66,45.54,73.24
33639,70.65,45.48,73.24
33650,70.68,44.90,73.24
33660,70.71,44.73,73.24
33670,70.74,44.97,73.24
33680,70.74,45.46,73.24
33690,70.75,45.12,73.24
33700,70.77,45.02,73.24
33710,70.78,45.30,73.24
33720,70.79,45.26,73.24
33731,70.80,45.36,73.24
33740,70.80,45.42,73.24
33750,70.80,45.55,73.24
33760,70.81,45.32,73.24
33771,70.83,45.19,73.24
33780,70.85,45.15,73.24
33790,70.86,45.39,73.24
33800,70.86,45.52,73.24
33810,70.87,45.35,73.24
33820,70.89,45.23,73.24
33830,70.90,45.31,73.24
33840,70.92,45.18,73.24
33850,70.93,45.46,73.24
33861,70.93,45.63,73.24
33870,70.93,45.56,73.24
33880,70.95,45.42,73.24
33890,70.96,45.36,73.24
33901,70.98,45.32,73.24
33911,71.00,45.27,73.24
33920,71.00,45.52,73.24
33930,71.01,45.55,73.24
33941,71.02,45.52,73.24
33951,71.03,45.47,73.24
33960,71.05,45.36,73.24
33970,71.06,45.38,73.24
33980,71.07,45.51,73.24
33991,71.08,45.69,73.24
34002,71.09,45.04,72.43
34010,71.10,45.07,72.43
34020,71.11,45.03,72.43
34031,71.12,45.03,72.43
34041,71.13,45.10,72.43
34050,71.13,45.19,72.43
34060,71.15,44.99,72.43
34071,71.17,44.81,72.43
34081,71.20,44.80,72.43
34091,71.21,44.88,72.43
34100,71.22,45.27,72.43
34111,71.23,44.93,72.43
34121,71.23,45.36,72.43
34131,71.24,44.98,72.43
34141,71.25,45.15,72.43
34150,71.26,45.15,72.43
34161,71.27,44.99,72.43
34171,71.27,45.31,72.43
34181,71.28,45.18,72.43
34191,71.30,44.90,72.43
34201,71.31,45.00,72.43
34211,71.31,45.35,72.43
34221,71.31,45.33,72.43
34231,71.32,45.09,72.43
34241,71.31,45.47,72.43
34251,71.32,45.27,72.43
34261,71.31,45.52,72.43
34271,71.27,46.09,72.43
34282,71.22,46.50,72.43
34291,71.19,45.97,72.43
34301,71.18,45.71,72.43
34311,71.18,45.37,72.43
34321,71.18,45.56,72.43
34332,71.17,45.66,72.43
34341,71.17,45.41,72.43
34351,71.19,45.23,72.43
34361,71.20,45.15,72.43
34372,71.21,45.43,72.43
34381,71.19,45.92,72.43
34391,71.14,46.55,72.43
34401,71.12,45.93,72.43
34412,71.13,45.29,72.43
34421,71.14,45.42,72.43
34431,71.14,45.50,72.43
34441,71.15,45.40,72.43
34452,71.16,45.52,72.43
34462,71.17,45.38,72.43
34471,71.19,45.21,72.43
34481,71.21,45.14,72.43
34491,71.20,45.82,72.43
34502,71.18,46.04,72.43
34512,71.15,46.11,72.43
34521,71.16,45.54,72.43
34531,71.17,45.47,72.43
34542,71.18,45.39,72.43
34552,71.18,45.69,72.43
34561,71.18,45.56,72.43
34571,71.19,45.48,72.43
34582,71.19,45.80,72.43
34592,71.19,45.61,72.43
34602,71.18,45.97,72.43
34611,71.17,45.89,72.43
34622,71.18,45.47,72.43
34632,71.19,45.47,72.43
34642,71.20,45.69,72.43
34651,71.19,45.89,72.43
34661,71.19,45.61,72.43
34672,71.20,45.74,72.43
34682,71.19,45.78,72.43
34692,71.20,45.67,72.43
34701,71.20,45.79,72.43
34712,71.21,45.60,72.43
34722,71.21,45.70,72.43
34732,71.21,45.83,72.43
34741,71.20,45.91,72.43
34752,71.21,45.72,72.43
34762,71.22,45.66,72.43
34772,71.22,45.73,72.43
34782,71.22,45.82,72.43
34791,71.22,45.87,72.43
34802,71.21,45.95,72.43
34812,71.20,46.03,72.43
34822,71.20,45.93,72.43
34832,71.20,45.94,72.43
34842,71.20,45.90,72.43
34852,71.19,46.13,72.43
34862,71.18,46.00,72.43
34872,71.17,46.15,72.43
34882,71.17,46.01,72.43
34892,71.16,46.08,72.43
34902,71.15,46.08,72.43
34912,71.15,46.03,72.43
34923,71.16,45.80,72.43
34932,71.16,45.94,72.43
34942,71.16,46.01,72.43
34952,71.15,46.17,72.43
34962,71.15,46.12,72.43
34972,71.14,46.18,72.43
34982,71.14,45.94,72.43
34992,71.15,45.94,72.43
35002,71.15,45.96,72.43
35013,71.14,46.34,72.43
35022,71.14,46.09,72.43
35032,71.14,46.03,72.43
35042,71.16,45.78,72.43
35053,71.16,45.94,72.43
35062,71.18,45.84,72.43
35072,71.19,45.90,72.43
35082,71.18,46.16,72.43
35093,71.18,46.17,72.43
35103,71.18,46.06,72.43
35112,71.19,46.06,72.43
35122,71.19,46.02,72.43
35132,71.19,46.13,72.43
35143,71.19,46.25,72.43
35152,71.18,46.32,72.43
35162,71.17,46.39,72.43
35172,71.15,46.44,72.43
35183,71.15,46.33,72.43
35193,71.14,46.27,72.43
35202,71.15,46.11,72.43
35212,71.16,46.04,72.43
35223,71.16,46.12,72.43
35233,71.17,46.12,72.43
35242,71.18,46.08,72.43
35252,71.17,46.31,72.43
35263,71.18,46.15,72.43
35273,71.18,46.21,72.43
35283,71.19,46.08,72.43
35292,71.20,45.99,72.43
35302,71.22,45.87,72.43
35313,71.22,46.26,72.43
35323,71.24,46.04,72.43
35332,71.24,46.17,72.43
35342,71.24,46.27,72.43
35353,71.24,46.28,72.43
35363,71.25,46.11,72.43
35373,71.27,45.89,72.43
35382,71.29,45.89,72.43
35393,71.30,46.01,72.43
35403,71.31,46.16,72.43
35413,71.32,46.08,72.43
35423,71.32,46.25,72.43
35433,71.33,46.18,72.43
35443,71.34,46.00,72.43
35453,71.36,45.92,72.43
35463,71.38,46.00,72.43
35472,71.37,46.34,72.43
35483,71.38,46.17,72.43
35493,71.38,46.37,72.43
35503,71.38,46.35,72.43
35513,71.38,46.29,72.43
35523,71.39,46.05,72.43
35533,71.40,46.21,72.43
35543,71.40,46.22,72.43
35553,71.40,46.41,72.43
35563,71.40,46.41,72.43
35573,71.39,46.56,72.43
35583,71.39,46.19,72.43
35593,71.40,46.36,72.43
35604,71.40,46.18,72.43
35613,71.41,46.16,72.43
35623,71.42,46.28,72.43
35633,71.42,46.45,72.43
35643,71.42,46.40,72.43
35653,71.41,46.47,72.43
35663,71.41,46.37,72.43
35673,71.42,46.36,72.43
35683,71.43,46.17,72.43
35694,71.44,46.19,72.43
35703,71.46,46.10,72.43
35713,71.46,46.31,72.43
35723,71.47,46.30,72.43
35734,71.47,46.36,72.43
35743,71.47,46.36,72.43
35753,71.48,46.38,72.43
35763,71.49,46.13,72.43
35774,71.51,46.12,72.43
35784,71.53,45.98,72.43
35794,71.54,46.17,72.43
35803,71.54,46.37,72.43
35813,71.55,46.32,72.43
35824,71.55,46.42,72.43
35834,71.55,46.39,72.43
35844,71.56,46.23,72.43
35853,71.58,46.11,72.43
35864,71.58,46.27,72.43
35874,71.60,46.09,72.43
35884,71.62,46.13,72.43
35893,71.63,46.09,72.43
35904,71.64,46.30,72.43
35914,71.65,46.26,72.43
35924,71.66,46.19,72.43
35933,71.66,46.31,72.43
35943,71.68,46.12,72.43
35954,71.70,46.01,72.43
35964,71.73,45.89,72.43
35974,71.74,46.01,72.43
35983,71.76,46.04,72.43
35994,71.77,46.19,72.43
36005,71.78,29.67,44.12
36014,71.78,29.71,44.12
36023,71.79,29.43,44.12
36034,71.80,29.04,44.12
36044,71.82,28.82,44.12
36054,71.81,29.01,44.12
36064,71.80,29.05,44.12
36074,71.77,29.25,44.12
36084,71.73,29.22,44.12
36094,71.67,29.49,44.12
36104,71.60,29.48,44.12
36114,71.54,29.38,44.12
36124,71.44,29.73,44.12
36134,71.35,29.56,44.12
36144,71.23,30.23,44.12
36154,71.09,30.19,44.12
36164,70.93,30.81,44.12
36174,70.74,31.10,44.12
36184,70.53,31.54,44.12
36194,70.30,32.00,44.12
36205,70.04,32.41,44.12
36214,69.76,32.87,44.12
36224,69.46,33.18,44.12
36234,69.15,33.55,44.12
36245,68.80,34.26,44.12
36255,68.44,34.70,44.12
36264,68.05,35.16,44.12
36274,67.65,35.47,44.12
36284,67.24,35.80,44.12
36295,66.81,36.25,44.12
36304,66.37,36.63,44.12
36314,65.92,36.97,44.12
36324,65.46,37.19,44.12
36335,64.98,37.83,44.12
36345,64.47,38.50,44.12
36354,63.97,38.38,44.12
36364,63.43,39.58,44.12
36375,62.83,40.92,44.12
36385,62.27,40.13,44.12
36394,61.72,40.38,44.12
36404,61.17,40.58,44.12
36415,60.59,41.18,44.12
36425,60.02,41.45,44.12
36435,59.43,41.90,44.12
36444,58.85,41.93,44.12
36454,58.28,42.22,44.12
36465,57.69,42.60,44.12
36475,57.11,42.77,44.12
36484,56.53,42.98,44.12
36494,55.96,43.13,44.12
36505,55.40,42.99,44.12
36515,54.85,43.12,44.12
36525,54.30,43.52,44.12
36534,53.76,43.36,44.12
36545,53.23,43.53,44.12
36555,52.69,43.89,44.12
36565,52.18,43.61,44.12
36574,51.67,43.72,44.12
36585,51.17,43.98,44.12
36595,50.69,43.70,44.12
36605,50.22,43.59,44.12
36615,49.76,43.77,44.12
36624,49.32,43.62,44.12
36635,48.90,43.23,44.12
36645,48.48,43.66,44.12
36655,48.06,43.87,44.12
36665,47.63,44.27,44.12
36675,47.26,43.13,44.12
36685,46.88,43.64,44.12
36695,46.50,43.73,44.12
36705,46.13,43.95,44.12
36715,45.76,44.05,44.12
36725,45.40,43.99,44.12
36735,45.06,43.77,44.12
36745,44.76,43.15,44.12
36756,44.48,43.11,44.12
36765,44.17,43.57,44.12
36775,43.89,43.35,44.12
36785,43.67,42.24,44.12
36795,43.47,41.95,44.12
36805,43.29,41.50,44.12
36815,43.16,40.89,44.12
36825,43.02,40.88,44.12
36835,42.92,40.24,44.12
36846,42.84,40.04,44.12
36855,42.78,39.50,44.12
36865,42.72,39.60,44.12
36875,42.70,38.89,44.12
36886,42.68,38.84,44.12
36896,42.68,38.51,44.12
36905,42.69,38.27,44.12
36915,42.72,37.84,44.12
36926,42.73,38.25,44.12
36936,42.77,37.75,44.12
36945,42.81,37.58,44.12
36955,42.87,37.29,44.12
36965,42.91,37.51,44.12
36976,42.98,37.02,44.12
36986,43.04,37.05,44.12
36995,43.12,36.89,44.12
37005,43.20,36.59,44.12
37016,43.29,36.37,44.12
37026,43.40,35.93,44.12
37035,43.49,36.34,44.12
37045,43.60,35.84,44.12
37056,43.70,36.03,44.12
37066,43.82,35.51,44.12
37076,43.93,35.71,44.12
37085,44.04,35.47,44.12
37095,44.16,35.45,44.12
37106,44.28,35.33,44.12
37116,44.40,35.08,44.12
37125,44.53,35.02,44.12
37135,44.63,35.34,44.12
37146,44.75,34.97,44.12
37156,44.86,35.12,44.12
37166,44.96,35.26,44.12
37175,45.08,34.85,44.12
37186,45.19,34.87,44.12
37196,45.28,35.26,44.12
37206,45.37,35.12,44.12
37215,45.47,34.87,44.12
37226,45.56,35.18,44.12
37236,45.62,35.58,44.12
37246,45.61,36.88,44.12
37256,45.66,35.96,44.12
37265,45.71,35.73,44.12
37276,45.71,36.60,44.12
37286,45.71,36.66,44.12
37296,45.75,35.99,44.12
37306,45.72,37.26,44.12
37316,45.77,35.67,44.12
37326,45.79,36.13,44.12
37336,45.83,35.72,44.12
37346,45.88,35.63,44.12
37357,45.91,35.92,44.12
37366,45.94,35.87,44.12
37376,45.98,35.74,44.12
37386,46.01,35.74,44.12
37397,46.02,36.22,44.12
37406,46.04,35.89,44.12
37416,46.04,36.48,44.12
37426,46.03,36.42,44.12
37436,46.04,36.27,44.12
37447,46.05,36.05,44.12
37456,46.04,36.48,44.12
37466,45.99,37.34,44.12
37476,45.99,36.42,44.12
37487,45.97,36.54,44.12
37497,45.96,36.68,44.12
37506,45.91,37.20,44.12
37516,45.89,36.87,44.12
37527,45.86,36.80,44.12
37537,45.83,36.96,44.12
37546,45.80,37.03,44.12
37556,45.76,37.04,44.12
37567,45.73,37.00,44.12
37577,45.69,37.27,44.12
37587,45.64,37.22,44.12
37596,45.62,36.89,44.12
37606,45.60,36.86,44.12
37617,45.56,37.11,44.12
37627,45.53,36.99,44.12
37637,45.51,36.88,44.12
37646,45.47,37.15,44.12
37657,45.45,36.97,44.12
37667,45.43,36.79,44.12
37677,45.39,37.21,44.12
37686,45.36,37.16,44.12
37697,45.34,36.78,44.12
37707,45.29,37.43,44.12
37717,45.27,36.96,44.12
37727,45.24,37.15,44.12
37737,45.20,37.20,44.12
37747,45.18,36.95,44.12
37757,45.16,37.05,44.12
37767,45.12,37.28,44.12
37776,45.10,36.98,44.12
37787,45.06,37.27,44.12
37797,45.04,37.01,44.12
37807,45.02,37.07,44.12
37817,44.98,37.36,44.12
37827,44.96,36.92,44.12
37837,44.94,37.02,44.12
37847,44.91,37.28,44.12
37857,44.89,36.96,44.12
37867,44.88,36.87,44.12
37877,44.85,37.19,44.12
37887,44.83,37.05,44.12
37897,44.81,37.08,44.12
37908,44.77,37.41,44.12
37917,44.75,37.01,44.12
37927,44.73,37.14,44.12
37937,44.71,37.03,44.12
37947,44.71,36.81,44.12
37958,44.69,37.15,44.12
37967,44.68,36.82,44.12
37977,44.68,36.78,44.12
37987,44.65,37.22,44.12
37998,44.65,36.80,44.12
38009,44.65,47.70,63.02
38017,44.62,48.33,63.02
38027,44.63,47.90,63.02
38038,44.62,48.29,63.02
38048,44.61,48.30,63.02
38057,44.62,48.14,63.02
38067,44.64,48.02,63.02
38078,44.51,51.26,63.02
38088,44.32,52.80,63.02
38097,44.24,50.57,63.02
38107,44.32,47.55,63.02
38117,44.44,46.87,63.02
38128,44.56,46.74,63.02
38138,44.71,46.30,63.02
38147,44.88,45.87,63.02
38157,45.06,45.69,63.02
38168,45.26,45.42,63.02
38178,45.49,44.75,63.02
38187,45.72,44.51,63.02
38197,45.95,44.65,63.02
38208,46.21,44.21,63.02
38218,46.48,43.61,63.02
38228,46.78,43.22,63.02
38237,47.08,42.94,63.02
38247,47.44,41.81,63.02
38258,47.81,41.44,63.02
38268,48.16,41.75,63.02
38277,48.39,44.12,63.02
38287,48.54,45.59,63.02
38298,48.70,45.55,63.02
38308,48.87,45.24,63.02
38318,49.05,45.17,63.02
38327,49.32,43.16,63.02
38338,49.56,43.96,63.02
38348,49.83,43.00,63.02
38358,50.16,41.80,63.02
38368,50.48,42.00,63.02
38378,50.77,42.42,63.02
38388,51.10,41.37,63.02
38398,51.39,42.33,63.02
38408,51.71,41.42,63.02
38417,52.08,40.42,63.02
38428,52.55,38.23,63.02
38438,53.06,37.18,63.02
38448,53.59,36.51,63.02
38458,54.11,36.43,63.02
38468,54.65,35.73,63.02
38478,55.16,36.15,63.02
38488,55.67,35.90,63.02
38498,56.16,36.06,63.02
38508,56.64,36.05,63.02
38518,57.12,35.82,63.02
38528,57.59,35.76,63.02
38538,58.04,35.97,63.02
38549,58.47,36.08,63.02
38558,58.90,35.93,63.02
38568,59.31,36.19,63.02
38578,59.70,36.33,63.02
38588,60.08,36.29,63.02
38599,60.44,36.54,63.02
38608,60.79,36.50,63.02
38618,61.12,36.71,63.02
38628,61.43,36.92,63.02
38639,61.74,36.80,63.02
38648,62.02,37.24,63.02
38658,62.28,37.65,63.02
38668,62.52,37.77,63.02
38679,62.74,37.98,63.02
38689,62.95,38.16,63.02
38698,63.15,38.22,63.02
38708,63.32,38.66,63.02
38719,63.48,38.87,63.02
38729,63.62,39.11,63.02
38738,63.73,39.57,63.02
