Tempo_s,Referencia,Saida_y,Controle_u
24.330000000000002,60.37110069644078,50.47,41.37787398641577
24.34,60.5818606048487,50.68,41.23976544824136
24.35,60.7913181036044,50.9,41.506662911708034
24.36,60.9994367073442,51.11,41.36695046246873
24.37,61.2061801744887,51.33,41.632184085692266
24.38,61.4115125137688,51.54,41.490747671486695
24.39,61.6153979907025,51.97,41.75419702033596
24.400000000000002,61.81780113402007,52.18,37.28856491355087
24.41,62.0186867420355,52.4,41.748712988730254
24.42,62.2180198889668,52.62,41.60206974523574
24.43,62.4157659311982,52.84,41.6543644446737
24.44,62.6118905134877,53.05,41.70556652138778
24.45,62.8063595751171,53.27,41.96147158795941
24.46,62.9991393559828,53.49,41.81046297071217
24.47,63.1901964026267,53.71,41.85826971522687
24.48,63.3794975742067,53.93,41.90486106185517
24.490000000000002,63.567010048403866,54.17,41.950206216241334
24.5,63.752701327267,54.39,41.582621884843725
24.51,63.936539242993,54.61,42.02524922045912
24.52,64.1184919636403,54.85,42.06653782774535
24.53,64.2985279987766,55.07,41.69480435874485
24.54,64.4766162050585,55.53,42.13318992840546
24.55,64.6527257917421,55.77,37.23031448009759
24.560000000000002,64.82682632612396,56.0,41.6525586611287
24.57,64.9988877389097,56.24,41.87900300325072
24.580000000000002,65.16888032951316,56.47,41.69803064816261
24.59,65.336774771279,56.7,41.921196758005145
24.6,65.5025421166349,56.95,41.942710755846655
24.61,65.666153802165,57.18,41.55088939116045
24.62,65.8275816536107,57.42,41.96887392029027
24.63,65.9867978907915,57.65,41.77928787690483
24.64,66.1437751324501,57.88,41.99368660744051
24.650000000000002,66.29848640101756,58.12,42.006279746527966
24.66,66.4509051272981,58.35,41.811210517406835
24.67,66.6010051550753,58.81,42.020034442321446
24.68,66.7487607456343,59.04,37.29295794290334
24.69,66.8941465822032,59.27,41.89642868553186
24.7,67.0371377743108,59.5,41.89794182167852
24.71,67.1777098620599,59.72,41.897467183231186
24.72,67.3158388203163,59.95,42.100800927794964
24.73,67.4515010628117,60.18,41.89632707397402
24.740000000000002,67.58467344616085,60.39,41.889775506628894
24.75,67.7153332737902,60.6,42.29276892210825
24.76,67.8434582997806,60.81,42.29375812845925
24.77,67.9690267326194,61.02,42.29271358060795
24.78,68.0920172388648,61.22,42.28960585551514
24.79,68.2124089467191,61.43,42.49023189230303
24.8,68.3301814495123,61.62,42.28297652735291
24.810000000000002,68.44531480909365,61.82,42.685222969373925
24.82,68.5577895591315,62.01,42.479596569438556
24.830000000000002,68.66758670832114,62.2,42.67765459098909
24.84,68.7746877434991,62.59,42.673608684808165
24.85,68.8790746326639,62.77,38.5509057239586
24.86,68.9807298279026,62.96,42.74706367868509
24.87,69.0796362682231,63.15,42.53527315128326
24.88,69.1757773822907,63.34,42.52126598093011
24.89,69.2691370910692,63.53,42.50501441847756
24.900000000000002,69.35969981036632,63.72,42.48649089620845
24.91,69.4474504532813,63.9,42.46566803255033
24.92,69.5323744325577,64.08,42.648344871753196
24.93,69.6144576628364,64.26,42.62873465352269
24.94,69.6936865628123,64.43,42.60681058261253
24.95,69.7700480572929,64.6,42.78837230337516
24.96,69.8435295791577,64.77,42.76763366926648
24.97,69.9141190712193,64.93,42.744568512307005
24.98,69.9818049879856,65.1,42.9249771175003
24.990000000000002,70.04657629732213,65.25,42.69724775720115
25.0,70.1084224820151,65.4,43.078767165436545
25.01,70.167333541235,65.69,43.0579905421859
25.02,70.223299991899,65.83,40.15332556260321
25.03,70.2763128699346,65.95,43.132777666195366
25.04,70.3263637314414,66.08,43.521578295950846
25.05,70.3734446537537,66.19,43.30235738241474
25.060000000000002,70.41754823640112,66.29,43.692503107712746
25.07,70.4586676019691,66.39,43.88629837952491
25.080000000000002,70.49679639685881,66.48,43.87795989500491
25.09,70.5319287919451,66.56,44.073290614643206
25.1,70.5640594831344,66.65,44.2723340010815
25.11,70.593183691821,66.72,44.06348131786551
25.12,70.6192971652423,66.8,44.46412233814713
25.13,70.6423961767336,66.88,44.25688911332599
25.14,70.662477525881,66.95,44.24751950663772
25.150000000000002,70.679538538574,67.04,44.44181813668081
25.16,70.6935770669572,67.19,44.02235144088826
25.17,70.7045914892807,67.26,42.76566050393716
25.18,70.7125807096506,67.34,44.352893056100264
25.19,70.7175441576782,67.41,44.13212430153941
25.2,70.7194817880296,67.47,44.314920101532635
25.21,70.7183940798745,67.55,44.501327092645184
25.22,70.7142820362353,67.63,44.073913514836974
25.23,70.7071471832367,67.7,44.0441796845058
25.240000000000002,70.696991569255,67.79,44.21793293746992
25.25,70.6838177639692,67.87,43.7777424568869
25.26,70.6676288573121,67.94,43.94093574610637
25.27,70.6484284583236,68.01,44.107561336460954
25.28,70.6262206939048,68.08,44.07184184999029
25.29,70.6010102074751,68.15,44.03376000210259
25.3,70.5728021575307,68.21,43.99329883916461
25.310000000000002,70.54160221610618,68.27,44.15626797603356
25.32,70.5074165671399,68.39,44.116891363513226
25.330000000000002,70.47025190474119,68.45,42.8401956457519
25.34,70.430115431364,68.51,43.99568121756608
25.35,70.3870148558825,68.56,43.94877422669931
25.36,70.3409583915737,68.61,44.10528599101324
25.37,70.2919547540039,68.67,44.05944217560839
25.38,70.2400131588224,68.73,43.805402324877925
