Tempo_s,Referencia,Saida_y,Controle_u
24.990000000000002,69.3475162245371,70.15,43.81926029108306
25.0,69.3475162245371,70.11,43.62544571142745
25.01,69.3475162245371,70.1,44.04341654177216
25.02,69.3475162245371,70.07,43.44417454711664
25.03,69.3475162245371,70.04,43.85665149246106
25.04,69.3475162245371,70.02,43.869327847805266
25.05,69.3475162245371,69.99,43.676377378150235
25.060000000000002,69.3475162245371,69.97,43.88938608349456
25.07,69.3475162245371,69.94,43.696767963838944
25.080000000000002,69.3475162245371,69.92,43.91010901918355
25.09,69.3475162245371,69.9,43.71782324952794
25.1,69.3475162245371,69.88,43.725670419872436
25.11,69.3475162245371,69.87,43.73365053021722
25.12,69.3475162245371,69.85,43.53593734556133
25.13,69.3475162245371,69.84,43.74411686590622
25.14,69.3475162245371,69.84,43.546603091250326
25.150000000000002,69.3475162245371,69.82,43.343329551595005
25.16,69.3475162245371,69.82,43.751708481939716
25.17,69.3475162245371,69.82,43.34856788228401
25.18,69.3475162245371,69.81,43.345427282628506
25.19,69.3475162245371,69.82,43.54811291797282
25.2,69.3475162245371,69.83,43.13921255331769
25.21,69.3475162245371,69.83,43.130245718661904
25.22,69.3475162245371,69.83,43.327038649006504
25.23,69.3475162245371,69.83,43.323831579351
25.240000000000002,69.3475162245371,69.84,43.3206245096955
25.25,69.3475162245371,69.84,43.11159120503989
25.26,69.3475162245371,69.85,43.30831766538449
25.27,69.3475162245371,69.86,43.099217890729186
25.28,69.3475162245371,69.87,43.0900516460734
25.29,69.3475162245371,69.88,43.080818931417895
25.3,69.3475162245371,69.91,43.07151974676268
25.310000000000002,69.3475162245371,69.96,42.65050162210698
25.32,69.3475162245371,69.98,42.21763161745156
25.330000000000002,69.3475162245371,70.05,42.801907967795785
25.34,69.3475162245371,70.07,41.75692020314063
25.35,69.3475162245371,70.1,42.74059832348508
25.36,69.3475162245371,70.14,42.51831726882947
25.37,69.3475162245371,70.18,42.290010569173866
25.38,69.3475162245371,70.2,42.26143798951836
25.39,69.3475162245371,70.24,42.644251999863066
25.400000000000002,69.3475162245371,70.26,42.21528060020765
25.41,69.3475162245371,70.28,42.59769579055178
25.42,69.3475162245371,70.3,42.57997804089656
25.43,69.3475162245371,70.31,42.56212735124107
25.44,69.3475162245371,70.32,42.74996995658538
25.45,69.3475162245371,70.32,42.73774609193017
25.46,69.3475162245371,70.32,42.931281992274485
25.47,69.3475162245371,70.3,42.92481789261898
25.48,69.3475162245371,70.3,43.3300062629634
25.490000000000002,69.3475162245371,70.29,42.92367510330798
25.5,69.3475162245371,70.28,43.12317017865229
25.51,69.3475162245371,70.29,43.12273172399708
25.52,69.3475162245371,70.29,42.71070726934137
25.53,69.3475162245371,70.29,42.90444257968597
25.54,69.3475162245371,70.28,42.89817789003047
25.55,69.3475162245371,70.29,43.097739435375075
25.560000000000002,69.3475162245371,70.3,42.68571498071937
25.57,69.3475162245371,70.3,42.67362405606416
25.580000000000002,69.3475162245371,70.31,42.86729289640848
25.59,69.3475162245371,70.32,42.65513550175287
25.6,69.3475162245371,70.34,42.64291163709766
25.61,69.3475162245371,70.38,42.424795067441764
25.62,69.3475162245371,70.4,41.99489308778663
25.63,69.3475162245371,70.41,42.37637769813076
25.64,69.3475162245371,70.45,42.56355560347565
25.650000000000002,69.3475162245371,70.43,41.933188333819835
25.66,69.3475162245371,70.43,43.13751259416437
25.67,69.3475162245371,70.42,42.730317324508945
25.68,69.3475162245371,70.37,42.92894828985355
25.69,69.3475162245371,70.31,43.75095066519789
25.7,69.3475162245371,70.22,43.979111625542494
25.71,69.3475162245371,70.13,44.62515011088702
25.72,69.3475162245371,69.99,44.67178682623152
25.73,69.3475162245371,69.86,45.74815294657596
25.740000000000002,69.3475162245371,69.77,45.61962341192036
25.75,69.3475162245371,69.69,44.86865304726502
25.76,69.3475162245371,69.63,44.712454677609415
25.77,69.3475162245371,69.62,44.345135597954
25.78,69.3475162245371,69.63,43.34908416329826
25.79,69.3475162245371,69.63,42.94144672864313
25.8,69.3475162245371,69.63,43.13956905898745
25.810000000000002,69.3475162245371,69.65,43.13769138933195
25.82,69.3475162245371,69.68,42.724161249676236
25.830000000000002,69.3475162245371,69.71,42.504671935020916
25.84,69.3475162245371,69.73,42.4849832103657
25.85,69.3475162245371,69.77,42.67092131070973
25.86,69.3475162245371,69.8,42.2450740010546
25.87,69.3475162245371,69.84,42.424787046398905
25.88,69.3475162245371,69.87,42.1984744467433
25.89,69.3475162245371,69.91,42.3777222020879
25.900000000000002,69.3475162245371,69.94,42.150944312432586
25.91,69.3475162245371,69.97,42.329726777776905
25.92,69.3475162245371,70.0,42.3083098331214
25.93,69.3475162245371,70.03,42.2866934784659
25.94,69.3475162245371,70.05,42.2648777138104
25.95,69.3475162245371,70.08,42.448688774155
25.96,69.3475162245371,70.1,42.2265406594994
25.97,69.3475162245371,70.13,42.410019369844
25.98,69.3475162245371,70.16,42.1875389051884
25.990000000000002,69.3475162245371,70.19,42.164859030532895
26.0,69.3475162245371,70.21,42.141979745877386
26.01,69.3475162245371,70.22,42.32472728622199
26.02,69.3475162245371,70.25,42.5131681215663
26.03,69.3475162245371,70.27,42.08989001691087
26.04,69.3475162245371,70.29,42.27223873725548
26.05,69.3475162245371,70.32,42.25445451759968
26.060000000000002,69.3475162245371,70.33,42.03071112294466
26.07,69.3475162245371,70.35,42.41842078828879
26.080000000000002,69.3475162245371,70.37,42.20023774863348
26.09,69.3475162245371,70.38,42.18192176897768
26.1,69.3475162245371,70.4,42.36929908432257
26.11,69.3475162245371,70.42,42.15078369466668
26.12,69.3475162245371,70.42,42.13213536501146
26.13,69.3475162245371,70.43,42.52500656535587
26.14,69.3475162245371,70.42,42.312051530700266
26.150000000000002,69.3475162245371,70.42,42.710682496044974
26.16,69.3475162245371,70.42,42.50355369638937
26.17,69.3475162245371,70.4,42.49642489673386
26.18,69.3475162245371,70.38,42.90094856707828
26.19,69.3475162245371,70.37,42.90560517742306
26.2,69.3475162245371,70.33,42.70456849276717
26.21,69.3475162245371,70.31,43.32107698311198
26.22,69.3475162245371,70.3,42.92619888345627
